Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),SO2,NO,NO2,NOx,CO,O3,PM25
0.7,-2.9,77.0,31.0,17.0,101.35,0,1,3,5,0.17,18,3
0.6,-3.0,77.0,32.0,17.0,101.44,0,1,4,4,0.16,19,3
0.6,-3.3,75.0,31.0,18.0,101.53,0,2,4,6,0.16,20,3
1.6,-2.5,74.0,34.0,12.0,101.57,0,2,3,5,0.15,21,2
1.7,-2.8,72.0,30.0,13.0,101.54,0,2,2,4,0.15,21,1
2.9,-3.2,64.0,33.0,11.0,101.56,0,1,1,3,0.14,22,1
3.3,-2.1,68.0,26.0,12.0,101.46,0,1,2,4,0.14,22,1
4.0,-2.9,61.0,24.0,14.0,101.4,0,2,3,4,0.15,21,2
4.1,-3.1,59.0,25.0,13.0,101.33,0,1,3,4,0.15,22,1
4.7,-2.6,59.0,26.0,14.0,101.37,0,1,4,5,0.16,21,1
4.7,-2.6,59.0,27.0,11.0,101.34,0,1,5,5,0.16,19,1
3.5,-3.6,60.0,26.0,5.0,101.29,0,1,8,9,0.18,15,3
1.2,-2.3,77.0,17.0,5.0,101.22,0,1,10,11,0.18,14,4
-0.1,-2.4,85.0,19.0,2.0,101.18,0,4,19,23,0.3,5,7
-0.4,-1.9,90.0,18.0,4.0,101.09,0,63,26,88,0.68,1,15
-0.9,-2.3,90.0,,0.0,101.1,0,33,21,54,0.63,1,15
-0.3,-1.9,89.0,30.0,2.0,101.05,0,11,17,27,0.46,1,11
0.2,-1.5,88.0,21.0,6.0,101.01,0,29,19,49,0.54,1,11
1.2,-1.3,83.0,19.0,6.0,100.94,0,5,15,20,0.27,7,5
2.9,0.6,85.0,22.0,12.0,100.87,0,1,11,12,0.19,11,5
3.0,2.1,94.0,23.0,7.0,100.87,0,0,7,7,0.16,15,5
3.2,2.0,92.0,21.0,6.0,100.82,0,1,10,11,0.17,12,5
3.3,2.2,92.0,21.0,6.0,100.83,0,1,10,11,0.17,10,6
3.7,2.4,91.0,30.0,1.0,100.88,0,1,9,9,0.18,9,6
3.8,2.6,92.0,22.0,9.0,100.89,0,0,6,7,0.17,12,5
4.8,3.3,90.0,25.0,10.0,100.92,0,1,5,6,0.17,14,5
5.7,3.9,89.0,25.0,14.0,100.98,0,1,5,6,0.19,15,5
6.3,4.3,87.0,26.0,13.0,101.04,0,1,6,7,0.2,13,5
6.6,4.6,87.0,26.0,11.0,101.03,0,2,6,8,0.2,14,5
7.6,5.4,86.0,27.0,8.0,101.02,0,2,5,7,0.18,16,5
8.8,5.4,79.0,27.0,13.0,100.96,0,1,4,6,0.17,17,6
9.6,5.3,75.0,28.0,10.0,100.9,0,1,4,5,0.17,19,5
10.2,5.2,71.0,29.0,11.0,100.87,0,1,3,4,0.15,26,3
10.8,4.5,65.0,28.0,11.0,100.86,0,1,4,4,0.15,25,4
10.2,4.4,67.0,27.0,6.0,100.83,0,1,6,7,0.18,21,5
8.2,4.6,78.0,25.0,2.0,100.84,0,1,13,13,0.24,15,7
6.7,4.4,85.0,26.0,5.0,100.86,0,1,10,10,0.23,18,7
9.1,4.8,74.0,23.0,7.0,100.88,0,0,9,10,0.23,18,9
9.4,4.6,72.0,25.0,9.0,100.88,0,1,8,9,0.23,17,8
8.2,4.9,80.0,26.0,10.0,100.91,0,0,6,6,0.22,18,6
7.4,4.7,83.0,30.0,9.0,100.97,0,1,3,3,0.16,23,4
8.0,3.1,71.0,35.0,20.0,101.04,0,1,2,3,0.13,22,2
7.4,1.9,68.0,36.0,24.0,101.13,0,0,1,2,0.13,21,1
5.8,0.2,67.0,34.0,22.0,101.23,0,0,1,2,0.13,22,1
4.9,0.4,72.0,33.0,14.0,101.33,0,0,2,2,0.13,21,1
4.6,0.4,74.0,32.0,12.0,101.4,0,0,1,2,0.13,19,1
3.9,0.4,78.0,33.0,18.0,101.47,0,0,2,2,0.13,18,1
2.6,0.0,83.0,31.0,10.0,101.55,0,0,2,2,0.12,20,1
2.4,-0.4,82.0,31.0,14.0,101.61,0,0,2,2,0.12,20,1
3.0,-0.6,77.0,33.0,16.0,101.69,0,0,2,2,0.12,21,1
3.0,-0.4,78.0,35.0,14.0,101.83,0,1,2,3,0.15,21,1
4.5,0.1,73.0,36.0,13.0,101.87,0,1,2,3,0.13,21,1
5.5,0.1,68.0,2.0,18.0,101.88,0,1,2,2,0.14,22,1
6.2,0.0,64.0,1.0,18.0,101.94,0,1,1,2,0.14,23,1
7.2,-0.1,59.0,35.0,13.0,101.89,0,0,1,2,0.14,24,1
8.1,-1.3,51.0,35.0,11.0,101.86,0,0,1,1,0.14,25,0
8.2,-2.1,48.0,33.0,13.0,101.85,0,1,1,2,0.14,26,0
8.3,-2.4,47.0,33.0,12.0,101.86,0,1,2,2,0.14,26,0
7.7,-2.3,49.0,34.0,13.0,101.89,0,0,5,5,0.16,24,0
6.2,-1.3,58.0,35.0,8.0,101.92,0,0,7,7,0.18,22,2
4.8,-1.7,63.0,3.0,6.0,101.97,0,0,6,6,0.17,23,2
2.8,-1.6,73.0,,0.0,101.99,0,5,16,21,0.31,13,6
1.4,-1.4,82.0,22.0,2.0,102.01,0,6,22,27,0.4,3,11
0.8,-1.2,86.0,11.0,5.0,102.08,0,17,24,41,0.53,2,16
0.2,-1.2,90.0,0.0,1.0,102.1,0,24,22,45,0.55,1,16
-0.5,-1.5,93.0,10.0,2.0,102.1,0,12,19,30,0.47,2,14
-0.9,-1.6,95.0,7.0,4.0,102.11,0,9,19,28,0.4,1,13
-0.8,-1.7,93.0,4.0,3.0,102.12,0,2,13,15,0.3,2,13
-1.0,-2.2,92.0,6.0,3.0,102.15,0,1,10,11,0.24,5,9
-1.5,-2.2,95.0,0.0,1.0,102.15,9999,9999,9999,9999,9999.0,9999,9
-1.9,-2.3,97.0,8.0,3.0,102.14,0,4,12,16,0.22,1,9
-2.4,-2.7,98.0,6.0,3.0,102.15,0,6,14,20,0.23,1,8
-2.4,-2.7,97.0,7.0,2.0,102.12,0,18,17,35,0.29,1,7
-2.2,-2.6,97.0,7.0,3.0,102.16,0,16,16,32,0.31,3,7
-0.3,-1.6,91.0,6.0,5.0,102.2,0,21,15,37,0.41,4,8
2.6,-0.3,81.0,17.0,2.0,102.19,0,35,18,53,0.37,6,9
6.3,2.4,76.0,20.0,10.0,102.12,0,10,12,22,0.24,14,5
8.0,3.4,73.0,22.0,15.0,102.06,0,5,8,13,0.2,18,4
10.9,4.3,63.0,21.0,14.0,101.98,0,4,7,12,0.19,21,3
12.6,4.7,59.0,21.0,13.0,101.91,0,2,6,8,0.17,26,3
13.8,4.4,53.0,21.0,14.0,101.81,0,2,6,8,0.18,28,2
13.9,4.6,53.0,19.0,16.0,101.75,0,4,11,15,0.22,23,2
13.1,3.6,53.0,20.0,13.0,101.71,0,4,19,23,0.26,16,2
10.3,3.7,63.0,19.0,12.0,101.67,0,4,22,26,0.31,12,3
9.2,3.5,68.0,19.0,15.0,101.67,0,1,14,16,0.23,17,3
8.0,2.8,70.0,19.0,16.0,101.64,0,2,12,14,0.21,18,3
6.6,2.4,75.0,21.0,13.0,101.6,0,1,14,15,0.22,17,3
6.3,2.6,77.0,23.0,6.0,101.55,0,1,15,15,0.22,16,3
4.3,2.0,85.0,21.0,8.0,101.5,0,2,22,24,0.25,9,4
4.7,1.9,82.0,21.0,8.0,101.44,0,4,25,29,0.27,5,4
2.8,0.9,87.0,21.0,6.0,101.42,0,4,24,28,0.27,4,4
2.3,0.9,91.0,20.0,8.0,101.36,0,1,17,18,0.23,12,4
3.3,1.1,86.0,19.0,7.0,101.33,0,1,18,20,0.21,9,4
3.5,1.0,84.0,21.0,6.0,101.26,0,7,22,30,0.24,3,4
1.4,0.2,91.0,29.0,4.0,101.22,0,10,17,26,0.26,1,6
0.3,-0.4,95.0,12.0,3.0,101.18,0,16,17,33,0.29,0,6
-0.4,-0.8,97.0,29.0,3.0,101.12,0,7,12,19,0.27,1,8
0.5,0.2,98.0,2.0,3.0,101.08,0,20,14,34,0.36,1,8
1.2,0.9,98.0,4.0,1.0,101.05,0,30,16,46,0.42,2,13
5.9,3.7,86.0,13.0,1.0,100.97,0,20,13,33,0.39,5,17
7.0,4.2,82.0,34.0,7.0,100.86,0,25,17,42,0.43,6,16
9.4,5.4,76.0,34.0,4.0,100.78,0,20,18,38,0.4,8,13
12.0,5.9,66.0,6.0,2.0,100.66,0,17,19,36,0.4,10,11
15.0,5.7,54.0,20.0,12.0,100.52,0,12,18,30,0.44,11,10
16.1,6.4,53.0,18.0,16.0,100.41,0,6,14,20,0.29,19,7
16.0,6.7,54.0,22.0,14.0,100.36,0,3,15,18,0.27,22,4
14.8,6.4,57.0,22.0,13.0,100.34,0,1,15,17,0.26,21,3
13.0,5.7,61.0,21.0,15.0,100.29,0,1,15,17,0.26,20,5
12.0,6.0,67.0,21.0,15.0,100.3,0,1,16,16,0.26,18,5
11.5,6.1,69.0,21.0,15.0,100.27,0,1,16,17,0.26,17,5
10.9,6.1,72.0,23.0,9.0,100.22,0,0,16,17,0.26,15,6
9.8,6.2,78.0,2.0,2.0,100.18,0,0,14,15,0.25,16,6
9.5,6.6,82.0,19.0,5.0,100.17,0,0,10,10,0.21,19,5
9.6,6.7,82.0,27.0,5.0,100.13,0,0,10,10,0.22,18,6
10.7,7.0,78.0,27.0,9.0,100.08,0,0,10,10,0.22,16,7
9.9,7.0,82.0,28.0,11.0,100.08,0,0,4,4,0.2,25,10
11.0,7.9,81.0,32.0,14.0,100.12,0,0,2,2,0.17,20,3
8.9,6.0,82.0,34.0,28.0,100.2,0,0,1,2,0.13,13,0
7.3,4.4,81.0,33.0,23.0,100.3,0,0,1,1,0.13,16,0
6.5,2.6,76.0,34.0,18.0,100.36,0,1,1,2,0.12,22,1
6.0,2.1,76.0,34.0,18.0,100.44,0,1,2,3,0.13,25,1
5.2,1.6,78.0,32.0,24.0,100.52,0,1,2,3,0.14,25,1
4.6,0.2,73.0,35.0,24.0,100.59,0,2,4,6,0.14,25,2
4.2,-1.1,68.0,34.0,23.0,100.64,0,2,3,4,0.13,27,3
4.3,-1.8,64.0,33.0,23.0,100.68,0,1,2,3,0.13,30,2
4.7,-1.4,65.0,32.0,24.0,100.66,0,1,2,4,0.13,31,3
4.8,-1.9,62.0,34.0,23.0,100.67,0,2,3,5,0.13,32,3
4.4,-2.3,61.0,33.0,25.0,100.66,0,1,2,3,0.18,33,3
4.5,-2.3,61.0,34.0,21.0,100.68,0,1,3,4,0.14,32,4
4.9,-2.9,57.0,33.0,18.0,100.65,0,1,4,5,0.14,31,4
4.5,-3.4,56.0,31.0,15.0,100.69,0,1,5,5,0.16,29,3
3.6,-3.8,58.0,33.0,10.0,100.75,0,1,10,11,0.19,23,7
2.6,-3.9,62.0,32.0,6.0,100.79,0,0,18,18,0.23,16,8
2.1,-4.0,64.0,30.0,7.0,100.81,0,0,10,10,0.19,22,6
2.3,-4.1,63.0,32.0,13.0,100.82,0,1,5,6,0.15,27,5
1.4,-3.6,69.0,34.0,8.0,100.86,0,0,4,5,0.16,26,4
0.5,-3.8,73.0,31.0,5.0,100.83,0,0,6,6,0.15,24,4
0.2,-3.6,76.0,30.0,6.0,100.8,0,0,5,5,0.13,26,3
-0.2,-2.7,83.0,25.0,6.0,100.72,0,0,5,6,0.14,26,3
-0.6,-3.0,84.0,24.0,7.0,100.69,0,0,6,6,0.15,21,4
-0.9,-3.1,85.0,24.0,9.0,100.68,0,0,5,6,0.14,21,5
-1.1,-3.3,85.0,24.0,9.0,100.66,0,0,6,6,0.14,20,4
-1.9,-3.4,90.0,21.0,8.0,100.61,0,2,15,17,0.15,12,4
-1.6,-3.3,88.0,19.0,8.0,100.51,0,1,11,12,0.16,17,3
-1.4,-3.3,87.0,20.0,8.0,100.45,0,2,14,15,0.19,13,4
-1.1,-3.1,86.0,23.0,6.0,100.39,0,5,18,23,0.23,11,4
0.4,-2.1,83.0,20.0,10.0,100.31,0,6,16,22,0.29,13,4
2.4,-0.6,81.0,21.0,14.0,100.17,0,4,10,15,0.21,18,4
4.8,1.0,76.0,21.0,17.0,100.03,0,4,8,12,0.19,22,3
8.2,2.5,68.0,21.0,25.0,99.81,0,3,7,9,0.17,25,3
10.1,3.4,63.0,21.0,27.0,99.54,0,3,7,9,0.19,27,4
11.8,3.5,57.0,21.0,33.0,99.37,0,2,8,10,0.18,27,3
12.3,4.5,59.0,21.0,24.0,99.21,0,2,9,10,0.19,28,3
12.7,3.6,54.0,22.0,25.0,99.08,0,1,12,13,0.21,26,3
12.2,3.7,56.0,21.0,24.0,99.02,0,1,13,14,0.21,24,4
11.0,3.6,61.0,21.0,17.0,98.98,0,1,15,16,0.24,22,6
9.5,3.6,67.0,20.0,12.0,98.91,0,1,15,16,0.24,22,7
9.7,3.2,64.0,21.0,13.0,98.87,0,0,14,14,0.23,25,6
10.1,4.2,67.0,21.0,15.0,98.84,0,0,11,11,0.21,26,6
10.3,4.8,69.0,21.0,19.0,98.77,0,0,10,10,0.2,26,6
10.5,4.6,66.0,21.0,19.0,98.68,0,0,10,10,0.2,24,5
10.4,4.4,66.0,22.0,19.0,98.61,0,0,10,10,0.21,22,5
10.7,3.9,63.0,22.0,20.0,98.56,0,0,10,10,0.21,22,5
10.8,3.8,62.0,24.0,12.0,98.54,0,0,7,7,0.18,22,5
10.0,4.6,69.0,27.0,15.0,98.64,0,0,2,2,0.14,26,2
8.4,4.4,76.0,32.0,30.0,98.92,0,0,1,1,0.13,23,1
7.8,3.9,76.0,31.0,22.0,99.05,0,0,1,1,0.13,26,1
5.5,-0.6,65.0,34.0,29.0,99.32,0,0,1,1,0.12,25,1
4.5,-2.5,60.0,32.0,33.0,99.51,0,0,1,2,0.13,24,1
3.6,-3.5,60.0,31.0,22.0,99.69,0,1,2,3,0.13,26,1
3.6,-3.7,59.0,32.0,27.0,99.82,0,1,2,3,0.13,26,2
3.2,-3.6,61.0,32.0,34.0,99.95,0,1,2,2,0.12,32,2
3.5,-4.9,54.0,32.0,29.0,100.1,0,2,3,5,0.19,33,3
3.9,-4.6,54.0,32.0,36.0,100.19,0,1,2,2,0.13,34,8
4.2,-5.5,49.0,32.0,30.0,100.26,0,1,2,2,0.13,36,3
5.4,-7.0,40.0,32.0,31.0,100.32,0,1,1,2,0.12,37,3
5.2,-8.6,36.0,32.0,34.0,100.42,0,0,2,2,0.12,37,3
4.9,-8.3,38.0,32.0,27.0,100.56,0,1,2,3,0.12,37,2
4.4,-7.7,41.0,32.0,29.0,100.7,0,0,2,3,0.13,34,2
3.9,-5.2,51.0,31.0,26.0,100.85,0,0,2,2,0.13,33,2
3.1,-5.0,56.0,31.0,23.0,101.01,0,0,2,2,0.12,33,3
3.0,-6.2,51.0,31.0,24.0,101.12,0,1,2,2,0.13,36,3
2.4,-7.2,49.0,33.0,22.0,101.24,0,0,1,2,0.13,37,3
2.3,-6.6,52.0,32.0,23.0,101.32,0,0,1,2,0.13,37,3
1.7,-6.2,56.0,30.0,16.0,101.41,0,0,2,2,0.13,36,3
1.6,-6.0,57.0,29.0,14.0,101.43,0,0,2,2,0.13,35,3
1.6,-6.1,57.0,29.0,14.0,101.49,0,0,1,2,0.12,36,2
1.1,-5.2,62.0,29.0,14.0,101.48,0,0,2,2,0.12,36,2
0.8,-5.2,65.0,30.0,14.0,101.48,0,0,2,2,0.12,34,2
-0.1,-4.6,71.0,29.0,13.0,101.47,0,0,3,3,0.12,31,2
-0.7,-4.9,73.0,29.0,15.0,101.51,0,0,4,4,0.12,30,2
-1.6,-4.7,79.0,26.0,8.0,101.52,0,0,4,4,0.14,30,2
-2.0,-5.2,79.0,27.0,12.0,101.57,0,0,4,4,0.13,29,2
-2.0,-5.2,79.0,28.0,12.0,101.58,0,0,4,5,0.14,28,3
-1.1,-4.9,75.0,25.0,10.0,101.58,0,1,4,5,0.14,30,2
-0.1,-6.1,64.0,24.0,15.0,101.53,0,1,4,4,0.14,32,3
1.4,-5.3,61.0,24.0,20.0,101.5,0,1,2,3,0.14,33,3
2.5,-5.5,55.0,24.0,25.0,101.4,0,1,3,4,0.13,32,2
3.3,-5.3,53.0,23.0,17.0,101.3,0,1,5,6,0.15,29,2
3.7,-5.2,52.0,22.0,22.0,101.07,0,1,6,8,0.15,29,2
4.4,-4.6,52.0,22.0,25.0,100.95,0,1,6,8,0.16,28,2
5.1,-3.8,53.0,23.0,27.0,100.82,1,1,5,7,0.15,30,2
5.1,-2.9,56.0,22.0,22.0,100.68,0,1,7,8,0.16,28,3
5.5,-2.7,56.0,22.0,21.0,100.57,0,1,8,9,0.18,27,3
6.1,-2.0,56.0,22.0,27.0,100.46,0,0,7,7,0.16,29,3
6.7,-1.5,56.0,22.0,28.0,100.37,0,0,6,6,0.16,31,3
6.7,-1.6,56.0,22.0,26.0,100.34,0,0,5,5,0.15,31,3
7.0,-1.5,55.0,23.0,20.0,100.34,0,0,4,5,0.16,30,3
7.1,-1.8,53.0,23.0,15.0,100.39,0,0,4,5,0.15,31,3
6.3,-1.9,55.0,23.0,12.0,100.41,0,0,5,5,0.15,31,3
6.5,-1.7,56.0,22.0,22.0,100.41,0,0,7,7,0.16,30,2
6.1,-1.8,57.0,22.0,23.0,100.39,0,0,6,6,0.15,29,2
6.4,-1.2,58.0,22.0,22.0,100.39,0,0,6,6,0.16,29,2
6.1,-0.4,63.0,22.0,17.0,100.37,0,0,5,5,0.16,29,2
6.2,0.2,66.0,22.0,17.0,100.35,0,0,4,5,0.16,28,3
6.0,0.6,68.0,23.0,18.0,100.37,0,0,5,6,0.16,26,3
5.6,0.7,71.0,22.0,14.0,100.41,0,0,7,8,0.16,24,3
4.6,0.6,75.0,21.0,17.0,100.43,0,1,8,9,0.17,23,4
4.6,0.4,74.0,22.0,13.0,100.48,0,2,7,9,0.19,22,5
6.0,1.2,71.0,22.0,14.0,100.48,0,2,6,8,0.19,24,4
8.3,2.7,68.0,24.0,17.0,100.46,0,1,4,5,0.17,27,4
9.8,2.9,62.0,23.0,17.0,100.41,0,1,4,6,0.18,28,3
11.1,3.3,58.0,21.0,20.0,100.31,0,1,4,5,0.18,29,3
11.8,2.4,52.0,21.0,21.0,100.25,0,1,4,5,0.18,31,4
12.0,2.7,53.0,21.0,23.0,100.19,0,1,4,5,0.19,31,5
11.8,2.9,54.0,21.0,26.0,100.14,0,1,5,5,0.19,31,7
11.1,2.4,55.0,21.0,24.0,100.11,0,0,6,7,0.19,29,10
9.1,2.6,64.0,21.0,18.0,100.11,0,1,7,8,0.21,26,13
7.7,2.5,69.0,20.0,19.0,100.1,0,1,7,8,0.22,25,22
7.3,3.1,74.0,22.0,26.0,100.07,0,1,9,10,0.24,22,28
7.3,2.6,72.0,22.0,25.0,100.06,0,0,11,11,0.25,21,25
6.7,2.3,73.0,22.0,15.0,100.06,0,1,12,12,0.26,20,22
6.2,1.8,74.0,22.0,14.0,100.05,0,1,11,12,0.24,21,17
6.4,1.3,70.0,21.0,25.0,100.02,0,0,9,10,0.21,24,11
6.6,1.8,71.0,21.0,20.0,100.01,0,0,9,9,0.19,24,9
6.8,2.0,71.0,22.0,19.0,100.03,0,0,8,9,0.18,25,8
6.3,2.1,75.0,22.0,22.0,100.05,0,0,8,8,0.18,25,7
6.2,1.6,73.0,22.0,20.0,100.07,9999,9999,9999,9999,9999.0,9999,7
5.3,0.6,72.0,21.0,16.0,100.09,0,0,8,8,0.17,25,6
5.9,-0.5,64.0,21.0,28.0,100.07,0,0,10,10,0.18,23,6
5.3,-1.1,63.0,22.0,23.0,100.13,0,1,14,15,0.22,19,7
4.8,-1.6,63.0,23.0,14.0,100.19,0,2,18,19,0.22,16,7
5.3,-1.4,62.0,21.0,4.0,100.29,0,5,16,21,0.24,17,9
6.5,-1.1,58.0,23.0,13.0,100.33,0,4,12,16,0.21,21,9
8.9,0.3,55.0,24.0,14.0,100.35,0,2,7,10,0.19,26,8
10.5,1.1,52.0,26.0,10.0,100.34,0,2,7,9,0.19,28,7
11.0,1.8,53.0,25.0,8.0,100.31,0,2,7,8,0.19,30,6
12.0,2.4,52.0,25.0,9.0,100.29,0,1,5,6,0.19,33,5
12.7,3.0,52.0,30.0,6.0,100.29,0,1,6,7,0.18,33,5
12.9,2.4,49.0,,0.0,100.3,0,1,10,12,0.22,29,6
12.9,2.2,48.0,0.0,1.0,100.34,0,1,13,14,0.23,26,6
9.6,2.6,62.0,36.0,2.0,100.39,0,2,26,27,0.3,15,10
8.1,2.6,68.0,7.0,3.0,100.42,0,8,33,41,0.48,8,13
7.8,2.9,71.0,18.0,5.0,100.46,0,1,19,20,0.28,20,13
7.7,3.5,75.0,18.0,2.0,100.48,0,1,20,21,0.31,18,14
5.5,2.9,83.0,,0.0,100.48,0,4,25,29,0.36,13,15
4.0,2.7,91.0,7.0,3.0,100.48,0,4,30,34,0.38,4,17
5.7,3.6,87.0,12.0,10.0,100.48,0,2,25,27,0.31,8,14
4.6,2.9,89.0,11.0,4.0,100.49,0,1,22,22,0.29,9,16
2.5,1.9,95.0,9.0,3.0,100.51,0,1,18,19,0.29,6,18
1.8,1.4,97.0,5.0,4.0,100.53,0,1,15,16,0.28,5,18
2.3,2.1,99.0,4.0,4.0,100.53,0,1,10,11,0.24,9,16
1.1,0.9,99.0,1.0,2.0,100.53,0,1,10,10,0.23,10,16
2.1,1.9,99.0,7.0,3.0,100.52,0,1,10,11,0.23,11,17
2.0,1.7,98.0,7.0,6.0,100.55,0,3,15,18,0.27,6,17
2.2,1.6,96.0,5.0,8.0,100.57,0,9,18,28,0.33,2,18
2.8,2.0,95.0,5.0,6.0,100.63,0,11,17,28,0.36,5,19
4.4,2.8,89.0,7.0,8.0,100.61,0,15,18,32,0.36,6,18
6.5,3.4,81.0,7.0,11.0,100.57,1,9,14,23,0.31,13,19
8.2,3.5,72.0,7.0,7.0,100.51,1,7,13,19,0.28,15,19
10.0,3.6,64.0,9.0,7.0,100.41,1,5,11,16,0.26,20,16
11.2,3.6,60.0,10.0,9.0,100.37,1,3,11,14,0.25,26,15
11.0,3.6,60.0,9.0,9.0,100.3,1,2,12,14,0.25,26,15
11.6,3.2,56.0,9.0,9.0,100.29,1,2,14,15,0.25,25,15
9.9,2.8,62.0,6.0,7.0,100.28,1,1,16,17,0.25,22,13
8.3,2.6,67.0,6.0,7.0,100.27,0,1,22,24,0.31,16,14
6.9,2.7,74.0,5.0,6.0,100.3,0,2,25,26,0.39,12,18
5.8,2.1,77.0,4.0,5.0,100.22,0,2,27,29,0.39,7,18
5.4,2.0,79.0,6.0,5.0,100.2,0,13,31,44,0.57,1,22
5.2,2.0,80.0,3.0,7.0,100.16,0,8,28,36,0.52,1,22
3.8,1.9,87.0,36.0,4.0,100.09,0,5,23,29,0.42,3,20
4.5,2.2,85.0,,0.0,100.03,0,3,20,23,0.39,3,20
5.3,2.5,83.0,36.0,4.0,99.96,0,1,17,18,0.33,5,18
5.2,3.3,87.0,36.0,4.0,99.91,0,1,16,18,0.3,5,18
5.0,3.8,92.0,33.0,5.0,99.93,0,1,12,13,0.27,10,16
5.2,4.0,91.0,34.0,9.0,99.86,0,0,9,10,0.24,11,13
5.3,4.2,92.0,36.0,8.0,99.8,0,0,7,7,0.21,14,11
5.3,4.2,92.0,36.0,8.0,99.82,0,1,6,7,0.21,14,11
5.2,4.6,96.0,34.0,7.0,99.79,0,1,8,9,0.23,13,9
5.6,5.1,97.0,34.0,5.0,99.8,0,2,12,14,0.29,9,9
5.6,5.1,96.0,30.0,6.0,99.79,0,3,12,15,0.28,8,9
5.5,4.8,96.0,27.0,8.0,99.78,0,7,18,24,0.32,4,11
5.7,4.9,95.0,26.0,6.0,99.73,0,4,14,18,0.27,9,10
6.9,5.7,92.0,27.0,7.0,99.69,0,6,12,18,0.29,11,10
7.5,5.8,89.0,26.0,10.0,99.68,0,2,7,9,0.23,19,8
8.5,6.1,85.0,27.0,10.0,99.67,0,2,7,9,0.22,20,9
9.2,5.5,78.0,26.0,10.0,99.69,0,2,7,9,0.22,21,10
10.0,5.0,71.0,27.0,8.0,99.74,0,2,10,12,0.25,21,11
9.4,4.0,69.0,26.0,5.0,99.8,0,1,17,18,0.29,14,12
6.4,3.9,84.0,22.0,3.0,99.86,0,10,30,41,0.48,2,17
4.7,3.2,90.0,22.0,1.0,99.92,0,11,27,38,0.46,1,15
3.5,2.7,94.0,22.0,3.0,99.97,0,6,22,27,0.39,2,14
3.0,2.2,95.0,24.0,5.0,100.0,0,11,20,31,0.47,1,15
5.1,3.8,91.0,27.0,10.0,100.04,0,18,21,39,0.54,2,20
5.4,3.9,90.0,27.0,10.0,100.08,0,1,12,13,0.29,12,19
5.3,4.0,91.0,28.0,11.0,100.18,0,1,9,10,0.25,12,17
4.0,3.2,95.0,29.0,8.0,100.25,0,2,10,12,0.27,8,15
2.9,2.6,98.0,29.0,7.0,100.31,0,1,8,9,0.26,8,15
4.7,4.3,97.0,28.0,3.0,100.39,0,2,10,11,0.25,7,17
4.6,4.0,96.0,27.0,10.0,100.45,0,1,7,9,0.24,9,15
5.7,4.7,93.0,30.0,5.0,100.53,0,1,5,5,0.2,13,11
6.7,4.7,87.0,31.0,5.0,100.59,0,1,8,9,0.2,10,12
5.7,3.8,88.0,32.0,8.0,100.67,0,3,11,14,0.23,8,13
6.7,4.3,85.0,31.0,10.0,100.77,0,4,11,15,0.27,8,12
6.7,4.4,85.0,30.0,6.0,100.82,0,5,11,16,0.27,7,12
7.5,4.5,81.0,34.0,4.0,100.88,0,2,7,9,0.26,11,13
8.1,5.1,82.0,2.0,4.0,100.9,0,2,7,9,0.21,12,14
8.7,5.0,77.0,25.0,6.0,100.91,0,2,5,6,0.21,16,12
8.8,5.1,77.0,26.0,8.0,100.9,0,1,6,7,0.23,15,12
8.7,4.7,76.0,24.0,9.0,100.89,0,1,6,7,0.21,17,10
9.5,4.4,71.0,33.0,4.0,100.86,0,2,6,7,0.21,19,9
9.6,4.9,72.0,18.0,5.0,100.9,0,1,9,11,0.24,15,10
8.9,5.7,80.0,17.0,4.0,100.94,0,2,14,16,0.26,12,11
9.3,4.8,74.0,12.0,5.0,100.94,0,7,25,32,0.42,2,15
8.7,5.2,79.0,14.0,8.0,100.97,0,8,23,31,0.36,4,14
7.9,4.7,80.0,12.0,9.0,100.97,0,3,21,25,0.33,5,14
5.0,3.8,92.0,11.0,1.0,101.01,0,7,23,30,0.38,2,15
3.9,3.0,94.0,10.0,3.0,101.04,0,5,19,25,0.35,3,18
3.4,2.8,96.0,7.0,6.0,101.02,0,2,13,15,0.28,8,18
2.4,2.1,98.0,7.0,4.0,101.0,0,1,11,12,0.24,8,16
2.7,2.4,98.0,5.0,5.0,101.04,0,2,13,14,0.28,3,19
2.8,2.5,98.0,7.0,5.0,101.04,0,2,14,15,0.24,4,17
2.9,2.7,99.0,8.0,7.0,101.08,0,1,10,10,0.23,8,19
2.7,2.6,99.0,6.0,7.0,101.11,0,1,8,9,0.22,10,15
2.3,2.2,99.0,9.0,6.0,101.08,0,1,8,8,0.21,10,13
2.2,2.1,99.0,5.0,5.0,101.07,0,1,7,8,0.21,10,12
2.0,1.9,99.0,8.0,5.0,101.09,0,2,9,11,0.23,8,12
1.7,1.6,100.0,8.0,9.0,101.07,0,5,11,16,0.26,5,10
1.6,1.5,100.0,6.0,8.0,101.1,0,7,11,18,0.29,6,11
1.6,1.5,100.0,8.0,9.0,101.11,0,5,9,14,0.27,9,14
2.6,2.5,100.0,5.0,8.0,101.09,0,7,9,16,0.28,12,14
5.1,4.9,99.0,10.0,10.0,101.03,0,6,9,14,0.28,15,13
8.9,6.8,87.0,10.0,8.0,100.96,0,3,7,10,0.23,16,14
9.7,6.1,78.0,8.0,13.0,100.87,0,3,7,9,0.22,16,25
