Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),SO2,NO,NO2,NOx,CO,O3,PM25
23.8,15.5,60.0,19.0,19.0,100.14,0,0,4,5,0.16,41,5
22.4,15.3,64.0,18.0,16.0,100.18,0,0,4,4,0.16,40,6
21.6,14.5,64.0,17.0,15.0,100.18,0,0,4,4,0.15,39,7
20.8,14.2,66.0,17.0,15.0,100.09,0,0,4,5,0.14,37,9
20.1,13.9,67.0,13.0,11.0,100.0,0,0,3,3,0.14,38,8
20.0,14.0,69.0,16.0,13.0,99.92,0,0,3,4,0.14,36,7
19.3,14.7,75.0,15.0,13.0,99.81,0,0,3,4,0.14,32,6
18.0,15.7,87.0,16.0,15.0,99.73,0,0,3,3,0.14,32,3
18.3,16.0,87.0,13.0,9.0,99.58,0,1,4,5,0.16,29,4
18.7,16.1,85.0,15.0,13.0,99.4,0,1,4,5,0.15,29,5
19.1,16.9,87.0,15.0,12.0,99.3,0,0,5,6,0.16,30,5
19.5,17.6,89.0,17.0,10.0,99.28,0,1,8,9,0.18,26,5
20.6,18.4,87.0,18.0,22.0,99.22,0,1,7,8,0.19,34,2
21.1,18.8,87.0,20.0,18.0,99.17,0,1,7,8,0.19,35,2
22.0,19.1,83.0,20.0,22.0,99.11,0,1,6,7,0.18,35,3
23.6,19.8,79.0,21.0,25.0,99.02,0,2,6,8,0.17,36,3
25.8,19.1,66.0,23.0,29.0,98.95,0,1,4,4,0.16,40,4
26.8,17.1,55.0,25.0,28.0,98.95,0,0,2,3,0.15,46,7
27.3,13.9,44.0,26.0,29.0,99.02,0,1,2,3,0.14,45,9
25.6,12.9,45.0,25.0,34.0,99.17,0,0,2,3,0.14,41,9
20.4,14.5,69.0,29.0,36.0,99.4,0,1,2,3,0.16,31,6
22.1,15.4,66.0,28.0,22.0,99.51,0,1,2,3,0.15,33,2
22.9,13.1,54.0,28.0,25.0,99.6,0,0,2,2,0.14,35,3
22.6,12.7,53.0,29.0,21.0,99.69,0,0,2,2,0.13,34,5
21.8,12.7,56.0,29.0,21.0,99.79,0,0,2,2,0.13,33,4
21.2,12.6,58.0,28.0,21.0,99.85,0,0,2,2,0.12,31,3
19.9,13.2,65.0,28.0,18.0,99.98,0,0,3,3,0.13,28,3
18.9,13.5,71.0,29.0,11.0,100.1,0,0,2,2,0.13,28,3
17.5,13.4,77.0,31.0,6.0,100.18,0,0,1,1,0.11,30,2
17.2,11.7,70.0,28.0,12.0,100.3,0,0,1,1,0.12,30,2
16.2,10.4,69.0,29.0,12.0,100.36,0,0,1,1,0.11,27,2
15.3,11.2,77.0,31.0,10.0,100.38,0,0,1,1,0.12,26,3
14.5,9.8,73.0,32.0,14.0,100.44,0,0,1,1,0.11,26,4
13.3,8.6,73.0,32.0,13.0,100.49,0,0,1,1,0.11,25,5
13.0,8.4,74.0,31.0,9.0,100.58,0,0,2,2,0.11,24,4
13.6,8.4,71.0,32.0,10.0,100.64,0,1,2,2,0.11,24,2
14.8,8.6,66.0,32.0,9.0,100.71,0,1,2,4,0.11,25,2
16.0,8.8,62.0,30.0,7.0,100.72,0,2,2,4,0.13,27,1
17.2,9.0,59.0,25.0,9.0,100.7,0,1,2,4,0.11,28,2
18.9,9.5,54.0,25.0,12.0,100.68,0,1,3,4,0.16,30,2
19.8,7.4,44.0,27.0,11.0,100.62,0,1,2,3,0.12,33,2
21.2,8.8,45.0,28.0,14.0,100.66,0,1,2,2,0.12,32,2
22.4,10.2,46.0,29.0,17.0,100.61,0,1,2,3,0.13,30,3
23.4,9.7,42.0,25.0,17.0,100.52,0,2,2,4,0.15,28,3
23.4,9.9,43.0,25.0,19.0,100.48,0,1,2,3,0.14,30,4
24.3,11.9,46.0,30.0,23.0,100.51,0,0,2,2,0.15,33,4
23.9,10.5,43.0,30.0,19.0,100.53,0,0,2,2,0.14,33,3
22.6,10.4,46.0,31.0,14.0,100.52,0,0,2,2,0.15,33,4
21.6,10.9,50.0,33.0,14.0,100.57,0,0,2,2,0.15,31,6
21.1,10.5,51.0,32.0,11.0,100.6,0,0,2,3,0.15,29,5
19.7,11.8,60.0,35.0,13.0,100.68,0,0,2,3,0.15,24,2
17.8,12.4,71.0,36.0,7.0,100.68,0,0,2,2,0.15,22,3
17.5,11.6,68.0,36.0,13.0,100.72,0,0,1,2,0.14,21,4
16.2,11.4,73.0,35.0,7.0,100.69,0,0,1,2,0.14,18,3
15.9,11.1,73.0,33.0,5.0,100.76,0,0,1,2,0.13,18,3
15.4,11.0,75.0,36.0,8.0,100.76,0,0,1,2,0.14,17,3
12.9,10.2,84.0,27.0,4.0,100.76,0,0,2,2,0.14,14,3
12.1,10.2,88.0,31.0,4.0,100.8,0,0,2,3,0.15,10,2
12.4,10.3,87.0,32.0,3.0,100.84,0,1,3,4,0.15,8,2
14.8,11.0,78.0,35.0,9.0,100.85,0,2,3,5,0.15,12,3
16.2,10.9,71.0,35.0,12.0,100.84,0,2,4,5,0.15,17,4
17.9,9.9,59.0,8.0,4.0,100.88,0,1,2,3,0.12,23,4
18.6,8.6,52.0,32.0,9.0,100.9,0,1,2,2,0.11,26,4
19.6,8.3,48.0,31.0,9.0,100.84,0,1,1,2,0.12,28,3
19.7,7.3,44.0,1.0,13.0,100.8,0,1,1,2,0.11,28,3
20.9,8.8,46.0,36.0,13.0,100.75,0,0,1,2,0.12,28,3
21.7,9.3,45.0,30.0,14.0,100.7,0,0,1,2,0.11,28,2
21.5,8.5,43.0,29.0,9.0,100.67,0,1,2,2,0.12,28,2
21.5,8.4,43.0,34.0,6.0,100.63,0,0,2,2,0.12,27,2
21.3,8.2,43.0,30.0,8.0,100.6,0,0,2,2,0.12,26,3
20.9,7.9,43.0,33.0,7.0,100.59,0,0,2,3,0.12,24,3
20.5,8.0,44.0,1.0,12.0,100.6,0,0,2,3,0.12,24,4
19.9,8.0,46.0,35.0,10.0,100.61,0,0,2,2,0.13,23,4
19.1,8.9,52.0,1.0,2.0,100.63,0,0,4,4,0.14,20,2
17.2,9.5,61.0,33.0,2.0,100.66,0,0,7,8,0.19,13,3
15.1,9.6,70.0,28.0,5.0,100.65,0,0,7,7,0.18,11,3
13.9,10.0,78.0,28.0,3.0,100.63,0,0,5,5,0.16,9,3
12.4,9.4,82.0,0.0,1.0,100.62,0,0,5,6,0.16,8,2
11.6,9.3,86.0,34.0,5.0,100.62,0,0,2,2,0.13,10,2
10.8,9.0,89.0,24.0,3.0,100.64,0,0,1,2,0.12,11,3
10.1,8.7,91.0,28.0,3.0,100.66,0,0,1,2,0.12,12,4
10.6,9.5,93.0,,0.0,100.71,0,0,1,2,0.12,13,4
10.9,9.6,92.0,,0.0,100.77,0,1,3,4,0.14,12,4
14.6,9.9,74.0,36.0,8.0,100.79,0,2,5,7,0.16,12,4
16.6,9.7,64.0,35.0,8.0,100.81,0,3,7,11,0.16,15,5
19.1,9.1,52.0,6.0,7.0,100.85,0,2,4,5,0.14,23,3
20.4,7.5,43.0,8.0,7.0,100.89,0,2,4,5,0.15,27,4
22.0,6.8,38.0,17.0,4.0,100.9,0,1,2,3,0.12,30,3
22.7,6.2,35.0,36.0,11.0,100.9,0,0,2,2,0.11,31,3
23.0,9.1,41.0,30.0,13.0,100.88,0,1,2,3,0.11,29,4
23.6,6.9,34.0,23.0,7.0,100.8,0,4,3,8,0.11,29,8
23.1,5.0,31.0,5.0,14.0,100.75,0,0,1,1,0.1,32,2
24.7,6.3,31.0,1.0,14.0,100.77,0,0,1,2,0.11,34,2
24.5,3.4,26.0,2.0,13.0,100.78,0,0,1,1,0.11,33,2
24.4,6.5,32.0,35.0,14.0,100.78,0,0,1,2,0.12,31,3
23.6,6.2,33.0,5.0,13.0,100.81,0,0,1,1,0.12,30,3
22.7,6.1,34.0,2.0,9.0,100.84,0,0,2,2,0.13,29,4
20.5,7.1,42.0,5.0,6.0,100.86,0,0,3,3,0.14,27,6
16.7,9.6,63.0,4.0,3.0,100.9,0,0,9,9,0.22,19,6
15.7,9.1,65.0,17.0,3.0,100.96,0,0,8,9,0.25,16,4
14.7,9.1,69.0,34.0,1.0,100.98,0,0,9,9,0.26,11,5
14.3,10.7,79.0,30.0,3.0,101.0,0,0,5,5,0.21,13,4
14.1,10.6,79.0,0.0,1.0,101.0,0,0,6,6,0.22,11,5
13.4,11.1,86.0,2.0,2.0,100.99,0,0,6,6,0.21,10,7
12.7,10.1,84.0,5.0,4.0,100.95,0,0,4,5,0.18,10,6
12.4,10.1,86.0,4.0,5.0,100.96,0,0,3,3,0.16,11,5
13.1,10.5,85.0,4.0,6.0,100.99,0,1,2,3,0.13,13,4
15.3,11.1,76.0,6.0,6.0,101.06,0,1,3,4,0.13,16,4
16.6,11.0,69.0,8.0,11.0,101.08,0,1,2,3,0.13,21,3
18.8,11.5,63.0,7.0,11.0,101.1,0,1,2,3,0.13,23,2
20.7,11.4,55.0,9.0,13.0,101.07,0,1,2,3,0.13,26,2
20.9,10.8,52.0,9.0,14.0,101.0,0,1,2,3,0.13,29,3
21.6,10.7,50.0,9.0,14.0,100.95,0,1,2,3,0.13,32,4
21.9,10.0,47.0,11.0,15.0,100.9,0,0,2,2,0.13,34,4
22.1,10.6,48.0,8.0,12.0,100.87,0,1,2,3,0.13,34,5
22.0,10.9,49.0,9.0,14.0,100.83,0,0,2,3,0.13,36,4
21.8,10.4,48.0,8.0,13.0,100.75,0,0,2,3,0.13,35,3
21.6,10.2,49.0,9.0,13.0,100.72,0,0,4,4,0.15,34,4
20.8,11.6,55.0,8.0,11.0,100.68,0,0,3,3,0.14,35,3
20.7,11.6,56.0,7.0,12.0,100.62,0,0,4,4,0.15,32,4
20.2,12.1,59.0,7.0,12.0,100.61,0,0,4,4,0.15,32,3
19.5,12.0,62.0,7.0,11.0,100.58,0,0,3,4,0.15,29,5
19.2,11.6,61.0,8.0,12.0,100.57,0,0,4,4,0.15,26,6
18.5,11.8,65.0,9.0,11.0,100.53,0,0,4,4,0.15,23,4
18.2,11.8,66.0,10.0,11.0,100.52,0,0,4,5,0.16,21,4
17.5,12.4,72.0,14.0,2.0,100.46,0,0,4,5,0.15,19,4
16.7,13.3,80.0,36.0,1.0,100.38,0,0,5,5,0.14,17,2
16.4,13.9,85.0,5.0,3.0,100.31,0,0,4,5,0.15,17,3
15.9,13.3,85.0,5.0,8.0,100.21,0,0,3,4,0.16,18,4
16.1,13.1,82.0,9.0,10.0,100.21,0,0,2,2,0.14,26,4
15.8,11.5,76.0,9.0,17.0,100.11,0,0,1,2,0.12,31,5
15.2,11.2,77.0,7.0,14.0,100.16,0,0,2,2,0.12,30,5
15.0,12.0,82.0,8.0,20.0,100.09,0,0,1,2,0.12,28,4
15.0,11.8,81.0,8.0,21.0,100.1,0,0,1,2,0.12,26,3
15.0,11.6,80.0,7.0,22.0,100.05,0,1,1,2,0.12,27,3
15.2,11.8,80.0,8.0,19.0,100.01,0,1,1,2,0.12,27,2
14.9,12.7,87.0,7.0,23.0,99.95,0,1,2,2,0.13,27,1
14.7,13.0,90.0,7.0,20.0,99.94,0,1,2,3,0.14,26,1
14.2,12.9,92.0,6.0,22.0,99.89,0,1,2,3,0.14,24,2
14.1,13.0,93.0,7.0,19.0,99.83,0,1,3,3,0.14,22,3
14.3,12.9,91.0,7.0,17.0,99.85,0,1,2,2,0.13,24,2
14.2,12.8,91.0,6.0,17.0,99.8,0,1,2,3,0.13,23,2
14.3,12.5,89.0,5.0,22.0,99.77,0,0,2,3,0.13,22,2
14.1,12.4,90.0,6.0,20.0,99.8,0,0,3,3,0.13,22,2
13.7,12.6,93.0,5.0,14.0,99.83,0,0,2,3,0.13,23,1
13.6,12.3,92.0,6.0,16.0,99.81,0,0,2,3,0.13,22,2
13.7,12.1,91.0,5.0,15.0,99.78,0,0,2,2,0.13,21,1
13.6,12.1,90.0,6.0,12.0,99.81,0,0,2,2,0.13,19,1
13.4,12.4,94.0,3.0,7.0,99.78,0,0,2,2,0.11,21,2
13.3,12.2,93.0,2.0,10.0,99.77,0,0,2,2,0.12,22,2
13.0,11.8,92.0,4.0,10.0,99.76,0,0,2,2,0.11,19,2
13.1,12.1,94.0,3.0,6.0,99.76,0,0,2,3,0.12,20,2
13.0,11.8,93.0,35.0,4.0,99.78,9999,9999,9999,9999,9999.0,9999,2
13.1,11.8,92.0,,0.0,99.84,0,1,3,4,0.12,16,1
13.2,11.8,91.0,15.0,1.0,99.88,0,1,5,6,0.15,16,2
13.4,12.1,92.0,16.0,5.0,99.95,0,2,10,13,0.18,12,2
13.5,12.2,92.0,15.0,4.0,99.98,0,2,7,9,0.17,16,2
13.9,12.6,92.0,20.0,4.0,100.04,0,3,7,10,0.17,16,3
15.2,13.3,89.0,21.0,5.0,100.05,0,2,3,5,0.15,19,2
16.1,12.7,80.0,27.0,9.0,100.03,0,1,2,3,0.15,20,2
17.2,13.4,79.0,31.0,4.0,100.03,0,1,2,3,0.13,24,2
17.7,11.6,68.0,28.0,9.0,100.04,0,2,3,5,0.14,24,2
18.9,12.1,65.0,23.0,9.0,100.03,0,1,2,3,0.13,27,2
20.2,13.0,63.0,28.0,11.0,100.01,0,1,2,3,0.13,30,2
21.1,13.0,60.0,25.0,9.0,100.01,0,1,2,3,0.13,34,2
21.6,11.2,52.0,25.0,9.0,99.98,0,1,2,3,0.13,37,2
22.2,13.0,56.0,22.0,8.0,99.99,0,0,2,2,0.13,37,2
22.2,12.0,52.0,24.0,11.0,100.01,0,0,2,2,0.14,36,2
21.2,12.0,56.0,23.0,9.0,100.04,0,0,3,4,0.16,35,3
19.6,12.2,62.0,21.0,12.0,100.07,0,0,7,7,0.18,30,4
17.9,12.6,72.0,21.0,12.0,100.15,0,0,6,6,0.16,28,3
16.9,13.8,82.0,20.0,14.0,100.19,0,0,5,6,0.16,24,3
16.2,14.2,88.0,20.0,12.0,100.19,0,0,5,6,0.15,23,3
15.9,14.1,89.0,20.0,13.0,100.2,0,0,5,6,0.14,22,2
15.0,13.5,91.0,19.0,6.0,100.22,0,0,5,5,0.14,19,2
14.3,13.3,94.0,18.0,7.0,100.23,0,0,5,5,0.14,19,3
13.7,12.7,94.0,18.0,7.0,100.23,0,0,5,5,0.14,21,5
13.7,12.7,94.0,17.0,7.0,100.23,0,1,6,6,0.15,20,7
13.8,12.6,93.0,20.0,11.0,100.28,0,2,8,10,0.18,19,7
15.1,13.0,87.0,20.0,11.0,100.34,0,3,10,13,0.2,19,6
16.9,13.3,79.0,21.0,5.0,100.34,0,3,11,14,0.2,23,6
18.8,13.7,72.0,22.0,7.0,100.37,0,5,10,16,0.2,22,5
20.8,13.7,64.0,22.0,4.0,100.33,0,3,7,10,0.17,29,4
21.8,13.8,60.0,19.0,8.0,100.31,0,2,6,8,0.17,36,5
23.6,13.9,55.0,17.0,6.0,100.26,0,2,6,7,0.18,39,7
22.8,13.2,55.0,15.0,11.0,100.26,0,1,4,5,0.17,36,7
22.9,14.3,59.0,16.0,12.0,100.24,0,1,4,6,0.16,36,5
23.3,13.9,55.0,14.0,9.0,100.19,0,2,5,7,0.18,35,5
22.9,14.5,59.0,14.0,6.0,100.11,0,1,6,7,0.19,34,5
22.7,14.4,60.0,11.0,13.0,100.06,0,1,4,5,0.17,31,3
20.4,14.7,70.0,16.0,16.0,100.07,0,1,4,4,0.15,30,4
20.1,13.3,65.0,13.0,12.0,100.02,0,1,3,4,0.16,32,5
19.6,13.9,70.0,13.0,15.0,99.98,0,1,4,5,0.16,34,4
18.8,13.8,73.0,14.0,10.0,99.98,0,0,4,4,0.17,33,4
18.4,14.1,76.0,7.0,10.0,99.97,0,0,3,3,0.15,29,3
17.7,14.2,80.0,8.0,12.0,99.96,0,0,3,3,0.14,30,4
17.4,14.2,82.0,7.0,11.0,99.91,0,0,2,2,0.14,32,3
17.0,14.3,84.0,7.0,13.0,99.85,0,0,2,3,0.15,31,3
16.7,14.7,88.0,6.0,13.0,99.78,0,0,2,2,0.13,28,3
16.7,14.9,89.0,8.0,10.0,99.73,0,0,2,2,0.14,25,3
16.7,15.3,92.0,7.0,10.0,99.65,0,0,2,3,0.14,21,3
16.7,15.5,93.0,7.0,7.0,99.58,0,0,3,3,0.14,19,5
16.7,15.5,93.0,10.0,8.0,99.57,0,0,3,3,0.15,17,5
16.7,15.7,94.0,10.0,5.0,99.52,0,1,4,4,0.16,16,4
17.1,15.9,93.0,,0.0,99.48,0,1,5,6,0.17,16,5
17.5,16.3,93.0,7.0,1.0,99.44,0,1,5,6,0.18,16,6
17.7,16.2,91.0,19.0,2.0,99.39,0,2,7,8,0.2,15,7
18.3,16.8,91.0,21.0,6.0,99.36,0,2,6,7,0.21,20,6
18.8,17.4,92.0,21.0,5.0,99.33,0,1,6,7,0.21,20,5
20.2,17.4,84.0,28.0,4.0,99.25,0,1,4,5,0.19,28,5
22.3,17.6,74.0,19.0,6.0,99.17,0,0,3,4,0.18,35,5
17.7,16.2,91.0,29.0,11.0,99.2,0,1,4,4,0.18,35,4
18.9,17.0,89.0,27.0,21.0,99.28,0,1,1,2,0.15,22,3
18.0,15.0,83.0,30.0,20.0,99.39,0,1,1,2,0.13,25,3
18.6,14.2,76.0,29.0,18.0,99.49,0,0,1,2,0.15,28,4
18.1,14.5,79.0,28.0,23.0,99.55,0,1,1,2,0.15,23,4
17.3,13.1,76.0,28.0,22.0,99.65,0,0,1,1,0.14,15,5
15.7,12.0,79.0,29.0,25.0,99.76,0,0,1,2,0.14,12,3
14.8,11.6,81.0,29.0,20.0,99.9,0,1,2,3,0.15,12,3
14.6,11.0,79.0,28.0,21.0,99.93,0,1,1,2,0.13,14,2
14.2,11.0,81.0,28.0,19.0,99.95,0,0,1,1,0.11,16,3
13.9,10.9,82.0,27.0,17.0,99.99,0,0,1,1,0.12,19,4
13.4,10.5,83.0,27.0,18.0,100.05,0,0,1,1,0.1,17,5
12.7,10.1,85.0,27.0,19.0,100.09,0,0,1,1,0.11,19,5
12.2,9.8,85.0,27.0,19.0,100.09,0,0,1,1,0.1,17,5
11.8,9.7,87.0,26.0,13.0,100.13,0,0,1,2,0.11,16,5
11.6,9.5,87.0,27.0,14.0,100.16,0,1,3,4,0.14,13,4
12.5,9.7,83.0,28.0,22.0,100.19,0,2,3,4,0.13,14,4
13.5,9.8,79.0,27.0,19.0,100.19,0,2,2,4,0.15,15,4
15.2,9.9,71.0,28.0,16.0,100.21,0,2,2,4,0.13,18,3
16.9,9.1,60.0,28.0,21.0,100.2,0,1,2,3,0.12,22,3
18.4,9.1,55.0,29.0,21.0,100.21,0,1,2,4,0.13,24,4
19.5,9.1,51.0,28.0,17.0,100.24,0,1,2,3,0.12,26,4
19.7,7.2,44.0,26.0,22.0,100.25,0,1,2,3,0.13,28,3
20.2,7.5,44.0,24.0,20.0,100.27,0,1,1,2,0.11,28,3
20.9,7.9,43.0,26.0,17.0,100.26,0,1,2,3,0.12,29,2
21.2,8.1,43.0,25.0,19.0,100.25,0,1,2,3,0.13,30,2
21.5,6.7,38.0,26.0,19.0,100.24,0,1,2,2,0.14,30,3
21.5,6.7,38.0,26.0,19.0,100.22,0,0,2,2,0.12,31,4
21.0,5.3,36.0,26.0,18.0,100.24,0,0,2,2,0.12,32,4
20.3,5.5,38.0,28.0,17.0,100.27,0,0,2,3,0.12,32,4
18.1,6.9,48.0,24.0,8.0,100.31,0,0,5,5,0.15,28,8
16.9,7.0,52.0,23.0,8.0,100.36,0,0,6,7,0.16,25,8
15.8,7.7,59.0,25.0,7.0,100.35,0,0,7,7,0.17,22,6
15.6,8.2,62.0,26.0,10.0,100.35,0,0,5,5,0.15,20,3
14.3,9.1,71.0,28.0,7.0,100.37,0,0,3,4,0.13,21,2
13.3,9.5,78.0,36.0,1.0,100.37,0,0,4,4,0.13,18,2
13.1,9.6,79.0,26.0,2.0,100.37,0,0,4,4,0.13,18,2
12.7,9.8,82.0,18.0,3.0,100.37,0,0,3,3,0.12,17,2
11.4,9.4,87.0,22.0,4.0,100.38,0,0,3,4,0.13,16,2
11.6,9.6,88.0,27.0,4.0,100.44,0,2,5,6,0.12,15,2
13.9,10.1,77.0,28.0,14.0,100.48,0,2,6,8,0.14,14,3
15.6,10.8,73.0,27.0,12.0,100.53,0,3,6,8,0.15,16,3
17.5,11.8,69.0,26.0,11.0,100.56,0,2,5,7,0.14,22,2
19.4,10.7,57.0,26.0,8.0,100.52,0,1,3,5,0.12,28,3
21.3,10.4,50.0,26.0,10.0,100.51,0,1,2,3,0.11,33,4
22.0,7.1,38.0,27.0,15.0,100.5,0,1,2,3,0.11,33,4
22.9,7.4,37.0,27.0,12.0,100.48,0,1,2,2,0.12,34,4
22.8,5.8,33.0,28.0,11.0,100.42,0,1,2,2,0.11,34,3
23.3,7.4,36.0,30.0,9.0,100.39,0,1,2,3,0.12,33,3
23.9,7.0,34.0,30.0,10.0,100.36,0,1,2,2,0.13,33,2
24.0,6.3,32.0,28.0,13.0,100.34,0,0,2,2,0.12,33,2
24.2,7.9,35.0,24.0,8.0,100.31,0,0,2,2,0.12,32,2
22.5,9.5,44.0,21.0,17.0,100.31,0,0,3,3,0.14,31,2
21.2,9.9,48.0,21.0,18.0,100.33,0,0,4,4,0.15,36,4
19.6,9.8,53.0,20.0,15.0,100.34,0,0,5,5,0.15,34,3
17.7,10.1,61.0,20.0,10.0,100.37,0,0,5,6,0.16,31,3
17.0,9.7,62.0,21.0,8.0,100.38,0,0,5,6,0.15,30,4
16.2,9.5,65.0,21.0,4.0,100.37,0,0,6,6,0.14,28,5
14.9,9.5,70.0,20.0,9.0,100.37,0,0,4,4,0.13,29,4
13.7,9.9,78.0,19.0,9.0,100.37,0,0,7,7,0.17,21,3
12.7,9.8,82.0,20.0,8.0,100.35,0,1,9,9,0.18,17,3
12.8,9.6,80.0,18.0,10.0,100.35,0,0,7,7,0.16,18,3
12.1,9.1,82.0,19.0,4.0,100.36,0,1,7,8,0.18,14,4
11.7,9.3,85.0,17.0,6.0,100.36,0,1,7,8,0.16,13,4
14.5,10.6,77.0,,0.0,100.39,0,3,8,10,0.19,12,5
16.8,10.9,68.0,3.0,3.0,100.38,0,2,5,7,0.19,18,4
18.5,10.2,59.0,23.0,1.0,100.39,0,2,5,7,0.21,26,3
21.2,10.7,51.0,12.0,4.0,100.35,0,2,6,9,0.19,31,4
22.7,9.6,43.0,21.0,4.0,100.34,0,1,3,4,0.16,41,8
23.6,6.7,34.0,12.0,2.0,100.33,0,0,3,3,0.14,46,7
23.3,8.0,38.0,27.0,5.0,100.3,0,1,2,3,0.12,44,6
24.3,8.6,37.0,30.0,10.0,100.3,0,0,2,2,0.12,41,5
23.6,10.7,44.0,28.0,10.0,100.27,0,0,2,2,0.14,39,5
23.8,11.7,47.0,28.0,10.0,100.28,0,1,2,3,0.14,35,2
23.6,11.7,47.0,27.0,10.0,100.26,0,0,2,2,0.15,34,2
24.2,12.4,48.0,28.0,9.0,100.25,0,0,2,2,0.13,34,7
23.9,12.1,48.0,28.0,6.0,100.24,0,0,3,3,0.16,31,9
22.9,13.0,54.0,31.0,6.0,100.26,0,0,4,4,0.17,31,6
20.6,13.5,64.0,0.0,1.0,100.28,0,0,7,7,0.22,27,8
18.9,13.7,72.0,0.0,1.0,100.37,0,0,13,13,0.31,17,8
19.1,15.0,77.0,18.0,7.0,100.39,0,0,8,8,0.27,18,5
19.6,13.4,68.0,3.0,10.0,100.44,0,0,4,5,0.22,21,9
18.4,13.5,73.0,33.0,11.0,100.49,0,0,3,4,0.21,24,11
16.4,13.7,84.0,,0.0,100.48,0,0,3,3,0.2,21,10
17.1,14.7,86.0,34.0,8.0,100.53,0,0,2,2,0.18,23,7
16.5,14.6,89.0,22.0,4.0,100.53,0,0,3,4,0.19,23,10
16.4,14.4,88.0,27.0,3.0,100.59,0,0,2,3,0.19,22,11
16.3,14.3,88.0,30.0,5.0,100.67,0,1,2,2,0.18,20,12
17.9,15.5,86.0,26.0,2.0,100.74,0,0,1,2,0.19,22,13
19.2,15.6,80.0,25.0,4.0,100.78,0,1,3,4,0.21,23,13
20.5,15.1,71.0,26.0,4.0,100.8,0,1,2,4,0.22,24,11
22.0,15.3,66.0,28.0,9.0,100.81,0,1,1,2,0.21,25,9
22.7,15.2,63.0,28.0,14.0,100.84,0,1,1,2,0.2,27,6
23.3,14.5,58.0,27.0,18.0,100.85,0,1,1,2,0.2,26,7
24.4,15.2,57.0,28.0,17.0,100.87,0,1,1,2,0.2,24,5
24.8,15.1,55.0,26.0,13.0,100.85,0,0,1,1,0.21,25,4
25.4,15.5,54.0,25.0,15.0,100.83,0,0,1,2,0.22,27,5
25.6,14.8,51.0,27.0,16.0,100.83,0,1,1,2,0.22,28,5
25.6,14.5,50.0,25.0,15.0,100.82,0,1,2,3,0.24,29,5
25.6,14.1,49.0,28.0,12.0,100.79,0,0,2,2,0.23,29,6
25.5,12.9,45.0,27.0,11.0,100.77,0,0,2,2,0.23,30,7
24.9,13.3,48.0,29.0,7.0,100.81,0,0,3,3,0.24,29,7
21.9,15.0,65.0,22.0,4.0,100.85,0,0,7,7,0.27,24,7
20.3,15.1,72.0,19.0,10.0,100.92,0,1,10,11,0.31,21,7
20.3,16.5,79.0,19.0,10.0,100.94,0,1,5,6,0.22,34,4
19.6,15.9,79.0,17.0,7.0,100.94,0,0,5,6,0.21,34,7
18.5,15.6,84.0,24.0,1.0,100.94,0,0,5,5,0.22,32,9
16.9,15.0,89.0,17.0,3.0,100.91,0,0,5,6,0.21,27,10
16.5,14.6,89.0,19.0,10.0,100.9,0,0,5,5,0.21,26,12
16.5,14.7,89.0,17.0,6.0,100.86,9999,9999,9999,9999,9999.0,9999,14
15.7,14.1,90.0,21.0,4.0,100.94,0,0,6,6,0.22,23,15
15.7,14.3,91.0,19.0,4.0,100.97,0,1,7,8,0.24,16,14
17.4,15.4,88.0,20.0,6.0,100.99,0,3,12,15,0.3,13,13
19.7,14.7,73.0,23.0,7.0,101.07,0,2,10,12,0.28,27,16
21.8,15.8,69.0,22.0,5.0,101.02,0,2,10,12,0.29,39,16
23.3,16.1,64.0,16.0,6.0,101.0,0,1,8,9,0.28,49,19
24.7,16.5,60.0,17.0,11.0,101.0,0,1,6,7,0.28,52,20
26.1,17.2,58.0,20.0,14.0,100.95,0,1,4,5,0.26,52,18
27.1,17.5,56.0,19.0,14.0,100.92,0,1,5,5,0.27,52,19
27.7,18.1,56.0,18.0,15.0,100.84,0,1,4,4,0.26,53,22
27.8,17.1,52.0,19.0,17.0,100.74,0,1,4,4,0.27,52,22
27.9,16.9,51.0,18.0,18.0,100.7,0,1,4,5,0.26,51,23
27.0,15.8,50.0,19.0,19.0,100.64,0,1,5,6,0.27,51,25
27.0,16.0,51.0,19.0,15.0,100.62,0,1,5,5,0.27,51,25
26.8,16.1,52.0,15.0,15.0,100.6,0,0,5,5,0.28,51,23
25.6,16.5,57.0,16.0,7.0,100.58,0,0,8,9,0.32,45,23
23.5,16.8,66.0,16.0,7.0,100.54,0,0,10,10,0.33,38,22
21.9,16.7,72.0,16.0,4.0,100.56,0,0,11,12,0.32,34,21
21.5,16.5,73.0,16.0,8.0,100.5,0,0,8,8,0.29,34,21
20.4,16.4,78.0,15.0,3.0,100.47,0,0,7,8,0.27,31,20
21.5,17.1,76.0,12.0,8.0,100.39,0,0,8,8,0.27,26,20
20.9,16.8,77.0,13.0,6.0,100.35,0,0,6,6,0.25,24,19
21.1,17.3,79.0,14.0,12.0,100.27,0,0,5,6,0.25,27,18
22.2,18.1,78.0,22.0,9.0,100.31,0,0,3,4,0.24,34,15
21.6,18.2,81.0,21.0,7.0,100.32,0,0,4,4,0.25,33,15
21.4,18.4,83.0,18.0,11.0,100.3,0,1,5,5,0.26,31,15
22.2,18.8,81.0,17.0,14.0,100.26,0,1,6,7,0.27,32,14
