Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),SO2,NO,NO2,NOx,CO,O3,PM25
23.9,18.1,70.0,9.0,12.0,100.6,9,2,6,8,0.23,32,2
24.2,18.0,68.0,11.0,11.0,100.58,9,3,6,9,0.19,33,2
24.7,18.4,68.0,13.0,12.0,100.59,12,2,6,8,0.31,35,7
25.3,16.9,60.0,8.0,9.0,100.61,6,1,3,5,0.17,39,8
25.6,16.9,59.0,8.0,13.0,100.59,12,4,9,13,0.35,34,8
25.7,16.6,57.0,9.0,11.0,100.55,13,2,8,10,0.25,36,4
26.1,16.5,56.0,9.0,10.0,100.48,25,4,13,17,0.59,31,14
25.4,17.0,60.0,10.0,6.0,100.48,27,3,14,17,0.51,31,11
25.1,16.1,57.0,9.0,6.0,100.47,27,2,18,20,0.44,26,8
24.5,14.1,52.0,6.0,3.0,100.51,9,1,17,18,0.26,27,5
21.5,14.4,64.0,,0.0,100.5,4,1,15,15,0.29,26,5
19.5,15.1,75.0,,0.0,100.58,2,1,16,16,0.28,23,5
18.4,14.3,77.0,0.0,1.0,100.61,2,1,18,18,0.34,17,6
17.3,13.8,80.0,,0.0,100.64,2,1,18,19,0.32,14,7
16.8,14.0,84.0,,0.0,100.66,2,1,21,22,0.33,7,6
16.1,13.6,85.0,29.0,2.0,100.65,3,1,22,24,0.31,5,7
15.8,13.6,87.0,30.0,2.0,100.62,3,1,16,17,0.22,15,8
15.4,13.6,89.0,0.0,1.0,100.63,1,1,11,12,0.15,22,7
15.2,13.6,91.0,0.0,1.0,100.64,1,1,13,14,0.17,18,5
15.0,13.6,92.0,30.0,1.0,100.65,1,14,26,39,0.31,5,5
15.6,14.2,92.0,,0.0,100.68,1,15,23,38,0.31,8,4
19.9,16.0,78.0,,0.0,100.69,3,16,20,36,0.29,14,7
23.1,14.2,57.0,21.0,2.0,100.7,18,17,23,39,0.48,15,11
24.8,14.1,51.0,14.0,9.0,100.71,29,12,22,34,0.68,22,18
25.6,14.6,51.0,9.0,6.0,100.73,29,10,23,33,0.53,27,20
27.2,14.1,45.0,14.0,7.0,100.74,30,12,27,38,0.49,27,18
27.7,13.7,42.0,14.0,8.0,100.75,26,7,20,27,0.69,37,25
26.6,15.0,49.0,11.0,13.0,100.72,7,2,8,9,0.16,50,14
26.7,16.7,54.0,12.0,9.0,100.71,18,3,9,12,0.16,41,8
26.6,15.3,50.0,10.0,11.0,100.66,10,2,6,9,0.17,41,9
26.5,15.5,51.0,7.0,12.0,100.62,13,2,7,8,0.15,38,10
27.0,13.5,44.0,8.0,10.0,100.63,25,2,8,10,0.15,30,16
26.1,12.8,44.0,8.0,9.0,100.59,13,2,9,11,0.17,27,14
25.2,12.1,44.0,8.0,5.0,100.58,1,1,9,10,0.21,30,11
22.5,15.0,63.0,4.0,3.0,100.58,5,1,15,16,0.24,21,8
20.4,14.6,69.0,2.0,2.0,100.6,4,1,9,10,0.22,25,2
18.8,14.0,73.0,0.0,1.0,100.62,3,1,15,15,0.25,17,4
17.9,14.1,79.0,30.0,2.0,100.63,3,2,25,28,0.38,5,9
16.9,13.9,83.0,0.0,1.0,100.65,5,1,21,22,0.32,10,9
16.1,13.8,86.0,,0.0,100.64,5,1,19,20,0.29,10,9
15.9,13.9,88.0,,0.0,100.65,3,1,19,20,0.24,9,10
15.7,13.9,89.0,31.0,2.0,100.66,2,1,17,17,0.23,10,9
14.9,13.4,91.0,0.0,1.0,100.64,1,5,24,29,0.26,3,8
14.6,13.2,92.0,,0.0,100.66,1,24,23,48,0.33,1,8
15.1,13.8,92.0,28.0,2.0,100.66,2,10,21,32,0.26,10,6
19.7,15.4,76.0,0.0,1.0,100.69,16,12,23,35,0.29,14,6
23.3,16.6,66.0,17.0,2.0,100.71,18,9,19,28,0.53,22,8
24.1,16.3,62.0,12.0,10.0,100.7,25,9,18,27,0.49,26,13
25.6,14.8,51.0,13.0,6.0,100.71,33,9,19,28,0.56,27,26
25.9,15.3,52.0,7.0,11.0,100.69,31,6,17,23,0.44,35,27
27.2,14.0,44.0,8.0,10.0,100.64,26,5,13,18,0.23,39,15
28.1,10.1,33.0,8.0,9.0,100.59,26,4,11,15,0.2,38,11
28.5,12.0,36.0,8.0,11.0,100.57,14,3,8,11,0.27,43,14
28.3,14.0,42.0,7.0,10.0,100.54,15,2,8,10,0.2,43,6
28.0,14.0,42.0,10.0,8.0,100.51,23,2,9,12,0.22,42,6
27.8,12.8,40.0,8.0,8.0,100.5,34,2,13,16,0.26,37,6
27.1,13.0,42.0,6.0,8.0,100.48,21,2,23,24,0.37,33,4
25.9,12.5,43.0,4.0,4.0,100.47,7,1,19,20,0.26,33,3
22.6,13.5,57.0,36.0,1.0,100.47,3,1,21,22,0.24,30,5
20.6,13.4,64.0,34.0,2.0,100.5,3,1,16,17,0.26,30,6
19.1,13.3,69.0,34.0,1.0,100.49,3,1,15,16,0.29,24,8
18.7,14.2,75.0,0.0,1.0,100.48,2,1,25,26,0.36,11,10
18.0,15.1,83.0,,0.0,100.5,3,1,26,27,0.41,9,13
17.5,15.6,89.0,,0.0,100.49,3,1,26,27,0.4,10,10
17.0,15.2,89.0,0.0,1.0,100.47,2,1,27,29,0.34,6,9
16.6,15.1,91.0,30.0,2.0,100.5,2,1,21,22,0.29,13,8
16.6,15.1,91.0,31.0,1.0,100.49,1,3,29,32,0.31,4,8
16.1,14.7,91.0,28.0,2.0,100.48,1,7,27,33,0.32,5,10
16.7,15.3,91.0,31.0,3.0,100.49,1,16,28,44,0.35,9,16
20.1,16.7,81.0,21.0,2.0,100.51,1,11,23,34,0.35,18,12
25.2,14.7,52.0,31.0,3.0,100.53,1,5,16,21,0.27,30,8
27.5,14.1,44.0,16.0,5.0,100.51,2,7,23,30,0.29,36,10
29.5,14.2,39.0,14.0,3.0,100.5,66,15,37,52,0.85,27,25
30.1,14.9,40.0,15.0,8.0,100.48,33,7,23,30,0.66,46,16
29.8,15.2,41.0,9.0,10.0,100.46,5,1,6,8,0.19,63,11
29.5,15.0,41.0,7.0,13.0,100.41,11,2,9,10,0.35,66,15
30.3,12.0,32.0,9.0,11.0,100.35,25,4,19,23,0.69,54,17
30.9,13.8,35.0,8.0,8.0,100.29,9,2,8,10,0.27,58,12
31.2,13.4,34.0,7.0,8.0,100.25,5,1,7,8,0.33,59,10
31.6,13.5,33.0,20.0,4.0,100.24,9,2,14,16,0.23,50,8
29.1,15.1,43.0,8.0,6.0,100.21,12,1,13,14,0.25,47,8
27.2,16.0,50.0,6.0,5.0,100.17,3,1,9,10,0.22,51,5
24.3,16.3,61.0,0.0,1.0,100.12,3,1,8,9,0.23,50,10
22.8,16.8,69.0,0.0,1.0,100.12,3,1,5,5,0.2,51,16
22.5,17.7,75.0,30.0,2.0,100.07,2,1,3,4,0.18,52,14
22.2,18.1,78.0,26.0,1.0,100.09,1,1,3,3,0.18,50,12
23.1,19.6,81.0,27.0,3.0,100.07,1,1,3,4,0.18,45,14
23.7,20.0,80.0,27.0,4.0,100.03,2,1,4,5,0.19,39,14
23.7,19.3,77.0,25.0,3.0,100.0,2,1,3,4,0.17,35,12
23.7,19.0,75.0,28.0,8.0,99.97,1,1,3,4,0.17,32,10
23.2,18.9,77.0,24.0,4.0,99.94,1,1,7,8,0.17,27,10
22.7,18.9,79.0,26.0,4.0,99.93,2,1,6,7,0.18,26,10
22.9,19.3,80.0,26.0,5.0,99.91,2,1,7,8,0.23,25,10
24.7,19.9,75.0,24.0,6.0,99.89,1,2,6,7,0.21,27,9
26.5,20.5,69.0,23.0,7.0,99.86,1,9,9,18,0.22,30,10
28.2,20.4,63.0,23.0,9.0,99.79,1,6,10,16,0.22,36,9
29.3,20.1,58.0,24.0,9.0,99.76,1,15,15,29,0.23,40,11
31.7,20.5,52.0,21.0,7.0,99.71,1,8,9,17,0.22,48,11
31.7,19.2,48.0,23.0,9.0,99.64,0,1,3,4,0.2,58,13
32.6,18.5,43.0,22.0,12.0,99.56,0,1,4,4,0.2,61,15
30.6,18.7,49.0,23.0,12.0,99.53,0,1,4,5,0.2,60,17
30.2,18.4,49.0,24.0,9.0,99.52,0,1,5,6,0.21,53,15
23.2,18.6,75.0,25.0,13.0,99.57,0,1,8,9,0.23,45,13
25.1,21.8,82.0,23.0,4.0,99.46,0,2,11,13,0.27,38,14
26.5,22.2,77.0,24.0,3.0,99.43,0,1,8,9,0.23,43,13
25.8,21.8,79.0,25.0,3.0,99.44,0,1,9,9,0.23,42,14
24.0,21.0,83.0,25.0,3.0,99.45,0,1,9,10,0.25,37,14
24.0,20.9,83.0,26.0,4.0,99.5,0,1,5,5,0.18,46,11
23.2,20.1,83.0,28.0,2.0,99.53,0,1,6,6,0.18,40,10
23.7,18.0,71.0,31.0,4.0,99.55,0,0,2,3,0.15,42,6
22.4,14.7,62.0,30.0,7.0,99.6,0,0,2,2,0.14,38,5
21.4,14.2,64.0,30.0,7.0,99.64,0,0,2,2,0.15,34,4
20.1,14.3,69.0,27.0,4.0,99.63,1,1,4,4,0.14,28,3
18.2,14.3,78.0,26.0,4.0,99.65,2,1,4,4,0.14,25,2
17.5,14.0,80.0,26.0,4.0,99.7,2,1,5,5,0.14,21,2
16.5,13.8,84.0,27.0,3.0,99.75,3,1,6,7,0.14,17,2
17.6,13.6,78.0,29.0,8.0,99.77,6,2,7,9,0.14,15,1
19.8,14.0,69.0,28.0,9.0,99.79,3,2,3,5,0.13,19,1
21.7,14.0,62.0,30.0,13.0,99.82,1,1,2,3,0.13,22,1
23.4,14.2,56.0,30.0,14.0,99.81,0,1,2,3,0.13,24,1
24.5,13.6,51.0,29.0,13.0,99.83,0,1,2,3,0.13,26,1
25.8,11.5,41.0,30.0,15.0,99.83,0,1,2,3,0.13,26,2
26.6,10.5,36.0,32.0,13.0,99.84,0,1,2,2,0.13,28,2
28.2,10.2,32.0,31.0,10.0,99.8,0,1,2,3,0.14,29,2
28.5,10.1,32.0,30.0,13.0,99.78,0,1,1,2,0.14,29,1
28.5,11.2,34.0,30.0,11.0,99.74,0,1,2,3,0.14,30,1
28.5,9.9,31.0,31.0,12.0,99.72,1,1,2,3,0.14,29,1
28.8,11.0,33.0,31.0,13.0,99.71,1,1,2,3,0.14,28,1
27.5,11.1,36.0,30.0,16.0,99.75,0,1,2,2,0.14,28,1
25.7,10.9,40.0,30.0,13.0,99.8,0,1,3,4,0.16,28,1
23.5,11.1,46.0,28.0,6.0,99.85,9,1,10,10,0.18,21,2
21.9,11.1,51.0,29.0,5.0,99.94,3,1,8,9,0.17,22,2
20.9,11.0,53.0,29.0,6.0,99.98,3,1,8,9,0.18,20,2
19.7,11.2,58.0,30.0,5.0,100.02,2,1,7,7,0.18,21,2
19.1,11.6,62.0,31.0,3.0,100.06,2,1,6,6,0.16,21,2
16.9,11.9,73.0,25.0,2.0,100.04,2,1,5,5,0.15,22,1
16.7,12.1,74.0,27.0,4.0,100.03,3,1,4,5,0.14,22,1
15.2,12.1,82.0,26.0,4.0,100.05,3,0,5,5,0.14,21,1
15.5,13.2,86.0,26.0,3.0,100.05,9999,9999,9999,9999,9999.0,9999,2
17.5,12.6,73.0,29.0,6.0,100.08,2,1,3,4,0.13,21,2
16.4,12.4,77.0,24.0,1.0,100.16,1,1,2,3,0.13,20,2
19.3,13.2,68.0,30.0,6.0,100.19,1,1,2,3,0.14,20,1
21.5,13.7,61.0,31.0,9.0,100.22,0,1,1,2,0.14,20,2
23.1,13.5,55.0,30.0,11.0,100.22,0,1,1,2,0.14,23,1
24.8,13.1,48.0,31.0,11.0,100.23,0,1,1,2,0.14,24,1
26.1,11.5,40.0,31.0,9.0,100.24,0,1,1,2,0.14,28,2
26.7,11.4,38.0,28.0,10.0,100.24,0,1,1,2,0.13,30,3
27.1,9.7,33.0,30.0,10.0,100.24,0,1,1,2,0.14,29,3
28.6,9.6,30.0,30.0,10.0,100.24,0,1,1,2,0.13,31,4
29.4,9.4,29.0,29.0,12.0,100.2,1,1,1,2,0.13,33,8
29.0,8.7,28.0,29.0,13.0,100.21,1,1,2,3,0.13,33,8
28.4,9.0,30.0,30.0,9.0,100.2,6,1,5,6,0.15,30,6
26.3,12.2,42.0,4.0,6.0,100.2,17,1,7,8,0.15,33,4
25.0,13.6,49.0,8.0,4.0,100.25,25,1,17,18,0.41,22,5
23.6,12.4,49.0,6.0,1.0,100.31,9,1,9,10,0.15,20,1
21.7,12.4,56.0,4.0,1.0,100.4,1,1,3,3,0.13,20,1
19.8,12.5,63.0,0.0,1.0,100.42,0,1,3,4,0.12,20,2
17.4,12.7,74.0,,0.0,100.45,1,0,3,3,0.11,24,3
16.3,12.0,76.0,36.0,1.0,100.47,2,0,2,3,0.12,24,4
15.2,11.9,81.0,0.0,1.0,100.48,1,1,5,6,0.15,19,3
14.4,11.3,82.0,31.0,1.0,100.5,1,1,9,9,0.15,13,2
14.1,11.2,83.0,30.0,4.0,100.53,1,1,10,10,0.16,12,2
13.1,10.9,87.0,,0.0,100.57,1,1,11,11,0.18,13,2
12.5,10.8,90.0,,0.0,100.61,6,2,13,15,0.22,11,3
12.5,11.2,92.0,0.0,1.0,100.66,5,7,16,23,0.2,10,3
16.7,12.7,77.0,,0.0,100.7,2,8,14,22,0.18,14,2
21.2,13.3,61.0,0.0,1.0,100.73,11,10,14,24,0.18,16,3
23.4,12.2,49.0,11.0,7.0,100.75,15,8,12,20,0.24,20,5
24.0,14.0,54.0,12.0,9.0,100.76,27,14,17,31,0.49,19,17
25.3,11.6,42.0,9.0,8.0,100.74,20,7,13,20,0.26,23,10
25.3,11.7,43.0,15.0,11.0,100.73,15,5,9,15,0.21,26,14
26.5,8.9,33.0,9.0,10.0,100.68,9,4,8,12,0.28,29,23
26.6,6.3,28.0,12.0,10.0,100.67,12,3,9,12,0.27,38,18
26.9,5.9,26.0,11.0,11.0,100.62,6,1,4,6,0.15,40,12
27.2,7.2,28.0,8.0,11.0,100.61,10,1,5,6,0.19,40,11
27.3,5.2,24.0,8.0,7.0,100.61,7,1,5,6,0.15,41,7
27.0,4.8,24.0,6.0,6.0,100.56,4,1,6,7,0.16,37,7
25.0,5.6,29.0,4.0,4.0,100.57,2,1,13,14,0.23,28,7
21.3,7.4,41.0,1.0,1.0,100.58,1,1,13,13,0.25,23,7
18.3,7.7,50.0,30.0,2.0,100.61,1,5,22,26,0.39,11,5
16.0,7.0,55.0,30.0,2.0,100.61,1,6,29,35,0.4,4,9
14.4,8.1,66.0,,0.0,100.64,1,3,25,28,0.6,6,10
13.3,8.5,73.0,29.0,2.0,100.66,1,15,27,42,0.42,1,10
12.7,9.2,79.0,29.0,2.0,100.68,1,15,29,44,0.41,1,10
13.0,10.6,86.0,,0.0,100.68,1,19,27,46,0.36,1,10
12.9,10.8,87.0,,0.0,100.67,1,11,28,39,0.32,2,11
12.7,10.7,88.0,35.0,4.0,100.67,1,12,28,40,0.32,1,11
12.6,10.8,89.0,0.0,1.0,100.68,1,32,27,59,0.43,1,12
13.0,11.6,91.0,,0.0,100.71,1,47,28,75,0.46,3,11
17.5,13.3,76.0,,0.0,100.75,9,23,26,50,0.37,9,7
22.2,13.9,59.0,12.0,1.0,100.74,15,25,30,55,0.43,12,10
24.6,14.4,53.0,15.0,5.0,100.7,17,15,30,45,0.46,20,12
28.1,15.6,47.0,14.0,4.0,100.65,32,11,28,39,0.54,27,17
28.9,15.3,44.0,13.0,6.0,100.61,32,6,24,30,0.49,41,22
28.0,15.1,45.0,11.0,10.0,100.57,33,6,23,28,0.42,45,26
29.2,13.4,38.0,11.0,9.0,100.52,27,5,21,26,0.5,48,28
27.9,16.7,51.0,12.0,9.0,100.48,11,2,8,10,0.27,63,17
25.7,18.2,64.0,8.0,14.0,100.46,7,1,8,9,0.26,66,17
26.3,18.3,61.0,10.0,10.0,100.42,13,1,9,10,0.28,65,12
26.3,17.3,58.0,7.0,11.0,100.42,16,1,12,13,0.43,60,11
25.5,16.9,59.0,6.0,9.0,100.39,11,1,12,13,0.34,57,8
25.1,17.7,63.0,8.0,3.0,100.37,8,1,12,12,0.38,55,9
24.5,17.4,65.0,5.0,2.0,100.37,5,1,7,7,0.22,60,9
23.0,17.1,70.0,,0.0,100.37,3,1,6,6,0.21,58,10
22.2,17.3,74.0,,0.0,100.38,2,1,9,10,0.25,46,13
21.3,18.7,85.0,31.0,2.0,100.37,1,1,16,16,0.32,29,17
21.1,19.3,89.0,27.0,1.0,100.38,1,1,14,15,0.33,22,17
20.9,19.1,89.0,,0.0,100.37,0,1,11,12,0.28,22,12
21.0,19.3,90.0,0.0,1.0,100.36,0,1,4,5,0.16,33,7
22.3,20.2,88.0,27.0,5.0,100.38,0,1,4,4,0.15,32,6
22.0,19.8,87.0,29.0,3.0,100.38,0,1,5,6,0.15,29,6
21.5,19.7,90.0,28.0,5.0,100.42,0,1,7,8,0.17,27,5
22.1,20.5,90.0,27.0,4.0,100.48,0,2,9,10,0.19,27,6
23.6,21.2,86.0,27.0,9.0,100.53,0,3,11,14,0.25,26,8
25.5,21.0,77.0,24.0,4.0,100.54,0,2,8,10,0.23,40,9
28.6,19.4,58.0,24.0,5.0,100.52,1,2,8,10,0.25,50,12
31.0,18.9,49.0,22.0,5.0,100.55,1,1,4,5,0.23,64,14
32.5,17.2,40.0,22.0,6.0,100.54,0,1,5,6,0.23,64,16
33.2,16.0,36.0,22.0,9.0,100.49,0,1,4,5,0.22,70,15
33.6,16.1,35.0,25.0,12.0,100.49,0,1,5,6,0.2,70,13
34.4,15.4,32.0,24.0,8.0,100.47,0,1,4,5,0.19,70,14
34.7,14.3,30.0,27.0,13.0,100.43,0,1,4,5,0.2,66,14
33.8,13.4,29.0,25.0,9.0,100.41,0,1,4,4,0.18,65,13
34.0,14.0,30.0,24.0,7.0,100.36,0,1,4,5,0.18,64,11
32.8,14.6,33.0,22.0,5.0,100.34,0,1,5,5,0.19,60,8
30.9,14.0,36.0,26.0,5.0,100.39,0,1,6,6,0.25,55,8
28.2,14.9,44.0,27.0,3.0,100.42,0,1,7,7,0.25,51,7
25.1,15.4,55.0,26.0,2.0,100.52,0,1,7,8,0.24,49,8
24.1,15.4,58.0,30.0,3.0,100.52,1,1,9,10,0.26,45,8
23.5,15.1,59.0,25.0,2.0,100.49,1,1,6,7,0.23,48,9
22.4,16.1,68.0,28.0,3.0,100.55,1,1,6,7,0.21,44,9
22.5,17.3,73.0,26.0,3.0,100.55,1,1,7,7,0.19,41,10
22.4,17.1,72.0,30.0,6.0,100.54,1,1,8,8,0.18,38,13
20.6,16.4,77.0,,0.0,100.55,1,1,6,7,0.19,39,14
20.5,17.2,81.0,27.0,4.0,100.52,0,1,11,12,0.2,33,15
19.5,16.6,84.0,,0.0,100.54,0,1,13,14,0.22,29,15
19.6,16.7,84.0,31.0,5.0,100.58,1,6,22,28,0.28,19,16
22.9,17.3,71.0,26.0,4.0,100.56,1,5,17,23,0.3,23,12
26.2,17.3,58.0,24.0,4.0,100.58,1,2,9,11,0.23,41,8
29.1,18.5,53.0,19.0,2.0,100.48,1,1,4,5,0.2,57,9
30.6,18.7,49.0,20.0,5.0,100.49,1,1,4,5,0.21,59,14
31.9,19.5,48.0,20.0,4.0,100.4,2,1,3,4,0.21,65,17
32.2,18.8,45.0,23.0,7.0,100.41,2,1,3,4,0.19,66,14
33.7,17.3,38.0,22.0,5.0,100.29,2,1,4,4,0.2,67,12
31.2,19.3,50.0,13.0,5.0,100.21,1,1,6,7,0.22,52,13
24.9,22.4,86.0,28.0,6.0,100.21,0,2,6,8,0.22,36,7
27.0,22.1,75.0,28.0,2.0,100.12,0,2,10,12,0.22,37,9999
29.1,22.3,67.0,23.0,1.0,100.07,0,2,13,15,0.22,35,10
27.4,22.6,75.0,11.0,3.0,100.04,0,1,5,6,0.19,37,8
26.3,23.7,85.0,0.0,1.0,100.04,0,1,5,6,0.2,39,8
26.1,22.7,81.0,26.0,4.0,99.98,0,1,8,8,0.24,35,7
25.2,22.5,85.0,29.0,4.0,99.99,0,1,5,5,0.2,38,8
25.1,22.3,85.0,26.0,5.0,99.93,0,1,4,5,0.18,36,5
24.8,22.1,85.0,25.0,5.0,99.84,0,1,3,4,0.15,38,2
24.3,21.6,85.0,25.0,5.0,99.82,0,1,4,4,0.15,36,1
23.9,21.4,86.0,26.0,5.0,99.82,0,1,4,4,0.16,32,2
23.7,21.4,87.0,25.0,4.0,99.78,1,1,4,4,0.16,27,2
23.6,21.6,89.0,26.0,6.0,99.73,0,1,3,4,0.15,26,3
23.9,22.0,89.0,26.0,4.0,99.69,0,1,6,6,0.16,22,4
23.7,22.0,90.0,27.0,3.0,99.73,0,1,7,8,0.17,20,4
23.7,22.1,91.0,27.0,2.0,99.73,0,1,6,7,0.17,21,6
26.0,23.1,84.0,25.0,5.0,99.74,0,1,5,6,0.17,25,8
27.8,23.2,76.0,25.0,10.0,99.74,0,2,5,6,0.18,30,10
28.9,22.5,68.0,26.0,10.0,99.69,0,1,6,7,0.19,32,13
30.5,23.0,64.0,26.0,8.0,99.7,0,2,5,7,0.2,36,13
32.0,23.1,59.0,26.0,7.0,99.67,0,1,5,6,0.19,39,14
26.4,22.9,81.0,31.0,12.0,99.68,0,2,8,10,0.19,33,9999
26.4,23.3,83.0,25.0,8.0,99.65,0,1,5,6,0.17,39,9
28.6,22.7,70.0,24.0,6.0,99.6,0,1,5,6,0.18,41,8
27.2,23.0,78.0,24.0,5.0,99.58,0,1,5,6,0.2,44,8
30.8,22.3,61.0,23.0,6.0,99.57,0,1,4,5,0.17,46,7
,,,,,,0,1,6,7,0.16,46,4
25.6,19.1,67.0,24.0,5.0,99.66,0,1,7,8,0.16,44,3
25.2,19.7,72.0,25.0,5.0,99.67,0,1,8,9,0.19,40,4
24.7,19.8,75.0,24.0,2.0,99.73,0,1,9,9,0.2,35,5
24.1,20.2,79.0,30.0,3.0,99.8,0,1,12,13,0.21,31,6
23.5,20.5,83.0,27.0,4.0,99.81,0,1,8,8,0.18,33,6
22.9,20.8,88.0,23.0,2.0,99.77,1,1,10,11,0.19,30,6
23.4,20.9,86.0,29.0,7.0,99.8,0,1,9,9,0.17,25,7
22.8,21.1,90.0,0.0,1.0,99.76,0,1,7,7,0.17,27,7
22.8,21.3,91.0,,0.0,99.73,0,1,6,6,0.16,26,8
22.8,21.3,92.0,,0.0,99.72,0,1,6,7,0.18,24,7
22.7,21.3,92.0,0.0,1.0,99.72,0,1,9,9,0.17,16,9
22.2,21.0,93.0,0.0,1.0,99.72,0,1,11,12,0.2,13,10
22.6,21.4,93.0,30.0,1.0,99.74,0,2,12,14,0.21,9,11
23.1,21.9,93.0,0.0,1.0,99.7,0,3,9,12,0.22,14,7
24.9,22.5,87.0,9.0,2.0,99.69,0,1,5,6,0.2,21,7
26.3,23.2,83.0,24.0,3.0,99.63,0,1,3,4,0.18,26,4
28.2,23.4,75.0,24.0,7.0,99.6,0,1,3,4,0.18,30,4
26.2,23.7,86.0,26.0,4.0,99.52,0,1,2,3,0.17,37,5
29.2,21.6,64.0,23.0,14.0,99.44,0,1,2,3,0.16,38,4
30.6,22.0,60.0,24.0,13.0,99.45,0,1,3,4,0.15,36,3
26.7,23.4,82.0,25.0,5.0,99.45,0,1,3,4,0.16,36,4
29.0,22.5,68.0,26.0,11.0,99.39,0,1,3,3,0.17,35,6
29.0,22.2,67.0,23.0,10.0,99.4,0,1,2,3,0.16,33,8
28.4,21.6,67.0,24.0,11.0,99.39,0,1,2,3,0.15,36,6
26.9,22.2,76.0,26.0,11.0,99.46,0,1,2,3,0.15,37,4
22.6,19.7,84.0,26.0,8.0,99.46,0,1,4,4,0.17,37,1
22.2,20.4,90.0,27.0,5.0,99.56,0,1,4,4,0.17,29,3
22.9,21.4,91.0,27.0,6.0,99.63,0,1,3,4,0.16,28,2
23.7,21.9,90.0,25.0,5.0,99.64,0,1,3,3,0.15,27,2
23.4,21.6,90.0,25.0,3.0,99.66,0,1,2,3,0.15,26,2
23.5,21.8,90.0,26.0,4.0,99.7,0,1,2,3,0.15,25,3
23.5,21.6,89.0,27.0,4.0,99.69,0,1,4,4,0.15,22,3
22.4,20.6,89.0,27.0,4.0,99.69,4,1,4,5,0.14,18,3
21.3,19.2,88.0,28.0,8.0,99.77,2,0,3,3,0.14,20,1
20.7,18.3,86.0,27.0,7.0,99.89,9999,9999,9999,9999,9999.0,9999,2
20.1,18.0,88.0,28.0,5.0,99.95,2,1,6,6,0.15,16,4
19.3,17.5,90.0,21.0,1.0,100.03,2,1,4,5,0.14,17,5
20.2,18.2,88.0,25.0,3.0,100.1,3,2,4,6,0.14,17,5
22.6,17.4,72.0,28.0,9.0,100.16,5,2,4,6,0.14,20,4
24.2,16.8,63.0,29.0,11.0,100.19,4,1,3,5,0.14,26,3
26.0,17.2,58.0,30.0,12.0,100.22,3,1,3,4,0.14,29,3
25.7,17.2,60.0,29.0,9.0,100.26,2,1,3,4,0.16,29,3
26.4,16.3,54.0,25.0,10.0,100.26,1,1,2,3,0.15,30,3
26.5,16.7,55.0,26.0,9.0,100.28,0,1,2,3,0.16,30,2
27.0,17.4,56.0,24.0,7.0,100.29,0,1,2,3,0.16,31,2
27.4,16.8,52.0,24.0,7.0,100.26,0,1,2,3,0.16,33,2
26.6,17.2,56.0,26.0,9.0,100.28,0,1,2,3,0.16,31,2
26.1,15.9,53.0,30.0,14.0,100.38,0,1,2,2,0.16,32,4
25.2,15.9,57.0,31.0,7.0,100.41,0,1,3,3,0.15,29,4
23.8,15.8,61.0,31.0,5.0,100.45,0,1,3,3,0.14,28,4
21.7,16.6,72.0,31.0,3.0,100.51,1,1,5,5,0.16,25,4
19.8,16.7,82.0,0.0,1.0,100.58,0,1,7,7,0.19,22,4
18.9,16.5,86.0,29.0,4.0,100.64,0,1,10,11,0.2,16,4
18.4,16.2,87.0,0.0,1.0,100.68,0,1,10,11,0.18,15,4
,,,,,,0,1,11,12,0.17,12,4
17.8,16.3,91.0,0.0,1.0,100.71,0,1,10,10,0.19,13,4
17.5,16.0,91.0,30.0,1.0,100.72,0,1,14,15,0.18,6,5
17.0,15.6,92.0,34.0,2.0,100.75,0,2,12,14,0.18,6,6
16.8,15.5,93.0,0.0,1.0,100.82,0,2,12,13,0.19,5,6
16.1,14.9,93.0,,0.0,100.84,0,5,13,19,0.23,2,6
16.2,15.1,93.0,31.0,2.0,100.91,0,15,13,28,0.25,3,6
18.6,17.2,91.0,,0.0,100.93,3,20,16,36,0.26,3,6
20.5,16.8,79.0,36.0,1.0,100.94,6,14,15,29,0.33,8,7
22.0,17.1,74.0,12.0,5.0,100.97,10,10,14,24,0.37,12,5
23.1,17.7,72.0,10.0,8.0,101.01,9999,9999,9999,9999,9999.0,9999,7
23.0,17.3,71.0,9.0,9.0,100.99,9999,9999,9999,9999,9999.0,9999,7
24.1,18.1,69.0,8.0,9.0,100.96,16,30,25,55,0.27,27,7
25.5,18.2,64.0,8.0,9.0,100.93,20,6,18,23,0.36,26,10
25.0,18.3,66.0,9.0,9.0,100.9,18,5,17,22,0.54,28,10
24.6,18.8,70.0,10.0,10.0,100.85,17,2,12,14,0.34,31,10
23.7,19.0,75.0,7.0,10.0,100.83,11,1,8,9,0.19,34,11
23.4,19.0,76.0,7.0,10.0,100.81,13,0,9,9,0.19,32,12
23.3,19.6,80.0,8.0,5.0,100.75,13,0,11,11,0.19,33,10
23.2,19.4,79.0,8.0,7.0,100.75,12,0,12,12,0.21,30,11
23.1,19.2,79.0,5.0,6.0,100.76,4,0,7,7,0.19,33,8
23.1,19.5,80.0,5.0,3.0,100.8,3,0,8,8,0.18,30,8
22.2,19.7,86.0,33.0,3.0,100.8,2,0,9,8,0.18,25,8
21.6,19.8,90.0,0.0,1.0,100.76,1,0,12,11,0.19,19,12
