Date,Time,TEMP_MEAN,SO2,O3,CO,HUMIDITY,NO2,NO,WDIR_SCLR,RAD_TOTAL,WSPD_VECT,WSPD_SCLR,ATM_PRESS_1HR,WDIR_VECT,PM25,PRECIP_TOTAL,PM10
6/16/2016,8:00 PM,16,0.1,30.2,0.15,57.3,5.6,0.3,178.1,34.3,9.44,10.07,101.5,178.2,1.6,0,8.7
6/16/2016,9:00 PM,15.2,0.1,24.8,0.2,64.7,6.3,0.1,147.7,0,6.15,6.47,101.5,149.4,2.4,0,9.1
6/16/2016,10:00 PM,15,0.1,20.3,0.18,63.7,9.8,0.1,96.5,0,4.48,4.77,101.5,97.6,3.1,0,9
6/16/2016,11:00 PM,14.6,0.2,17,0.19,68.2,13.1,0.1,68.1,0,5.76,5.92,101.5,67.8,3.2,0,12
6/16/2016,24:00 AM,13.7,0.3,11.6,0.18,69.7,16.1,0.3,54.2,0,6.98,7.19,101.5,54.2,2.5,0,10.8
6/17/2016,1:00 AM,13,0.9,12.9,0.16,72.2,12.1,1.5,63.3,0,5.77,5.99,101.6,62.7,2.7,0,10.5
6/17/2016,2:00 AM,12.3,0.8,10.2,0.16,74.4,12.8,0.2,77.9,0,6.78,6.96,101.5,78,3,0,9.6
6/17/2016,3:00 AM,11.8,0.3,9.8,0.17,75.6,13.1,0.1,68.5,0,5.73,5.92,101.5,68.2,3.1,0,8.4
6/17/2016,4:00 AM,11.2,0.2,5.8,0.19,79.2,16.5,0.5,61.8,0,4.51,4.78,101.5,63.3,3.4,0,8
6/17/2016,5:00 AM,11,0.2,6.7,0.18,78.3,14.2,2.7,60.6,19.1,3.34,3.87,101.6,68.7,3.2,0,8.1
6/17/2016,6:00 AM,12.1,0.3,5.9,0.22,74.7,16.7,12.1,222.3,130.6,1.03,1.99,101.6,199.4,4.7,0,14
6/17/2016,7:00 AM,13.5,1.7,10.1,0.21,68.2,14.5,10.7,284.9,271,1.21,2.87,101.6,301.1,4.2,0,11.7
6/17/2016,8:00 AM,14.8,1.9,14.8,0.23,60.8,16.4,11.1,214.7,423.4,2.58,4.37,101.7,213.4,4.4,0,11.6
6/17/2016,9:00 AM,15,1,18.3,0.21,63.9,12.4,8.3,250.7,571.4,7.85,9.26,101.7,254.8,4.7,0,11.8
6/17/2016,10:00 AM,15.3,0.7,23.7,0.17,61.2,7.1,3.8,273.2,705.5,10.72,11.32,101.7,273.4,3.5,0,8.2
6/17/2016,11:00 AM,16.1,1,26.2,0.18,62.2,7.2,4.7,286.1,798.3,13,13.77,101.7,285.1,4.1,0,8.5
6/17/2016,12:00 PM,16.2,0.5,27.4,0.16,66.6,4.6,2.2,285.3,862.5,15.23,15.93,101.7,285,3.2,0,7.7
6/17/2016,1:00 PM,16.7,0.3,29.3,0.15,64.5,3.9,1.9,293.4,876.1,17.61,18.24,101.6,292.9,2.3,0,5.7
6/17/2016,2:00 PM,17.8,0.2,30.5,0.15,54.1,4,1.9,295.3,850.6,20.19,20.67,101.5,294.9,1.9,0,5
6/17/2016,3:00 PM,18.4,0.2,29.1,0.13,47.4,4,2.1,297.2,775.8,20.87,21.42,101.5,297.1,1.5,0,5.4
6/17/2016,4:00 PM,18.7,0.2,29,0.14,46.6,5.1,3.2,305.6,656.9,22.71,23.31,101.4,305.5,1.9,0,5.8
6/17/2016,5:00 PM,19,0.2,28.6,0.14,50,6.1,3.9,298.7,518.6,21.04,21.56,101.3,298.7,2,0,6.9
6/17/2016,6:00 PM,19.3,1,29.9,0.3,51.9,15.6,5,295.2,365.6,21.09,21.56,101.2,294.9,3.4,0,18.6
6/17/2016,7:00 PM,18.9,0.4,25.2,0.15,59.3,9.6,5.2,279.9,214.4,18.8,19.74,101.2,280.9,2.4,0,11.9
6/17/2016,8:00 PM,17.9,0.2,28.7,0.16,66.7,3.4,1.9,239.5,85.4,14.01,14.51,101.3,240.8,2.2,0,8.5
6/17/2016,9:00 PM,17.7,0.3,23.5,0.18,66.3,13.4,8.2,299.6,7.1,14.23,15.05,101.2,295,3.6,0,13.2
6/17/2016,10:00 PM,17.3,0.2,19.4,0.15,63.8,13.7,1.2,131.9,0,0.34,4.04,101.2,,3.2,0,11
6/17/2016,11:00 PM,16,0.1,21.7,0.13,65.5,10.1,0.3,175.9,0,17.16,17.38,101.3,175.5,3.4,0,10.8
6/17/2016,24:00 AM,15.4,0.1,25.6,0.14,63.5,8.3,0.3,168,0,6.19,7.73,101.2,173.6,4.2,0,12.8
6/18/2016,1:00 AM,15.5,0.2,20.3,0.16,64.6,13.8,0.2,63.3,0,7.11,8.36,101.2,66.5,4.9,0,9.8
6/18/2016,2:00 AM,14.6,0.1,27.2,0.13,71.7,6.7,0.1,148.2,0,14.44,14.83,101.2,148,3.9,0,10.7
6/18/2016,3:00 AM,13.6,0.1,26.8,0.12,79,6.4,1,197.4,0,2.79,6.14,101.2,204.8,3.1,0.2,7.6
6/18/2016,4:00 AM,13.1,,,,82.4,,,171.6,0,6.11,6.26,101.2,174.1,2.2,0,8.2
6/18/2016,5:00 AM,12.9,0.1,27.2,0.11,83.1,4.4,0.2,209.7,0,6.08,6.55,101.2,207.8,1.6,0,7.9
6/18/2016,6:00 AM,12.9,0.1,25.5,0.14,82.9,8.9,1.9,254.5,13.6,7.3,7.52,101.2,254.7,1.4,0,6.1
6/18/2016,7:00 AM,12.9,0.1,27,0.17,84.3,11.1,1.7,266.8,27.5,7.2,9.01,101.2,263.4,1.4,0,6.3
6/18/2016,8:00 AM,12.6,0.1,32,0.15,91.3,4.6,0.7,237.9,47.5,7.2,7.45,101.2,238.7,1.4,1,6.8
6/18/2016,9:00 AM,12.7,0.1,26.7,0.14,92.9,12.6,4.2,259.2,53.1,8.9,9.14,101.2,260,2.1,0.6,7.4
6/18/2016,10:00 AM,12.6,0.1,31.8,0.14,94.3,5.9,3.7,238.5,66.7,9.93,10.16,101.3,238.3,1.6,1.6,7.2
6/18/2016,11:00 AM,12.4,0.1,34.4,0.14,95.3,3.3,2.8,223.6,75.3,8.6,8.76,101.3,223.7,1.3,2.6,6.3
6/18/2016,12:00 PM,12.6,0.1,34.5,0.14,94.3,6.1,6.6,239.3,113.5,5.59,6.47,101.4,236.8,1.1,1.4,5.7
6/18/2016,1:00 PM,13,0.1,34,0.15,90.9,5.4,1.3,228.1,125.8,4.73,6.9,101.5,215.7,1.2,0.4,5.7
6/18/2016,2:00 PM,13,0.1,25.7,0.15,89.9,6.5,1.1,179.8,122.1,9.25,9.68,101.5,178.4,2.4,0.6,6.8
6/18/2016,3:00 PM,12.9,0.1,19.1,0.15,90.4,7,3.4,144.1,97.4,11.08,11.52,101.6,143.3,3.8,0.4,9
6/18/2016,4:00 PM,12.7,0.1,19.2,0.15,90.5,6.5,1.3,138.5,100.9,11.88,12.29,101.7,140.2,4.1,0.8,8.6
6/18/2016,5:00 PM,12.7,0.1,19,0.15,90.2,7.1,1.8,128.7,86.8,7.18,7.65,101.7,129.2,5.4,0.4,9.9
6/18/2016,6:00 PM,12.9,0.1,19.6,0.17,90.8,6.9,0.8,119.3,67.8,5.85,7.46,101.8,117.1,6.7,0.4,9.2
6/18/2016,7:00 PM,13,0.1,17.5,0.18,91.4,9.5,1.4,98.9,51.5,7.16,7.66,101.8,101.5,9.2,0,11.6
6/18/2016,8:00 PM,13,0.1,14.7,0.23,90.6,12.6,0.5,87.1,12.7,6.56,6.78,101.9,87.3,10.8,0,12
6/18/2016,9:00 PM,13,0.1,9.8,0.27,90.4,18.1,0.4,69.6,0,5.72,6.08,102,70.4,12,0.2,14.1
6/18/2016,10:00 PM,12.6,0.1,8.5,0.29,94.9,17.3,0.3,82.8,0,6.49,6.83,102,84.2,13,1.2,13.4
6/18/2016,11:00 PM,12.5,0.1,13.4,0.24,94.8,11.6,0.2,86.2,0,7.57,7.85,102.1,85.5,11.9,0,12.7
6/18/2016,24:00 AM,12.2,0.1,17.1,0.23,93.8,9.8,0.1,81.2,0,5.9,6.13,102.1,81.3,7.3,0,9.6
6/19/2016,1:00 AM,12.1,0.1,17.1,0.21,92.9,9.9,0.1,102.3,0,5.76,6.92,102.1,97.4,5.5,0,9.1
6/19/2016,2:00 AM,12.1,0.1,16.4,0.2,92.2,10,0.1,82.6,0,6.47,6.67,102.2,82.3,3.6,0,8.2
6/19/2016,3:00 AM,12,0.1,14.4,0.17,93.1,9.4,0.1,83.6,0,7.2,7.4,102.2,83.8,4.4,0,9.4
6/19/2016,4:00 AM,11.9,0.1,10.5,0.17,93.3,11.4,0.2,82.4,0,7.52,7.72,102.2,82,5.3,0,9.3
6/19/2016,5:00 AM,11.9,0.1,11.2,0.17,92.8,9,0.3,87.7,0,8.78,9.06,102.3,87.7,5.5,0,9.6
6/19/2016,6:00 AM,11.6,0.1,12.7,0.17,92.4,8.6,0.6,86.1,16,8.4,8.67,102.3,86.3,3.6,0.2,8.8
6/19/2016,7:00 AM,11.8,0.1,12.3,0.17,91.8,9.1,1.1,103.6,39.8,7.34,7.8,102.4,104.1,2.9,0,8.7
6/19/2016,8:00 AM,12.4,0.1,14.1,0.15,86.7,9.8,2.1,100.3,79.4,5.63,6.39,102.4,101.5,2,0,8
6/19/2016,9:00 AM,12.9,0.1,16.5,0.15,86.3,7,1.7,81.1,116.4,5.87,6.51,102.4,80.8,3.1,0,8.8
6/19/2016,10:00 AM,13.2,0.1,20.1,0.14,82.8,4.4,0.9,108.1,109.9,7.03,7.3,102.4,108.4,2.6,0,7.8
6/19/2016,11:00 AM,13.6,0.1,15.8,0.17,82.2,8.8,3.4,117.7,166.1,6.2,6.82,102.5,118.7,4.9,0,9.5
6/19/2016,12:00 PM,14.3,0.4,14.9,0.16,77.3,11.9,7.5,119.9,380.1,5.53,6.29,102.5,118.8,4.8,0,10.2
6/19/2016,1:00 PM,15.5,0.4,18.8,0.17,70.1,10,5,124,404.2,2.13,4.47,102.5,119.2,4.3,0,9.5
6/19/2016,2:00 PM,15.9,0.5,18.4,0.19,68.9,13.6,8,278,404.8,5.23,7.17,102.5,279.9,5.1,0,9.7
6/19/2016,3:00 PM,16,0.5,19.8,0.18,71.7,10.1,6,295.6,640.6,11.1,11.68,102.4,295.1,6.6,0,11.3
6/19/2016,4:00 PM,16.4,0.4,23.4,0.18,67.6,8.1,4.3,296.1,645.7,15.43,16,102.4,295.8,4.1,0,8.3
6/19/2016,5:00 PM,16.6,0.3,27.7,0.16,64.2,6.7,2.7,295.2,501.9,17.29,17.68,102.3,294.9,2.7,0,6.3
6/19/2016,6:00 PM,16,0.3,29.9,0.15,69.9,5,1.5,299.1,354.3,16.72,17.09,102.2,298.7,2.3,0,6.9
6/19/2016,7:00 PM,16,0.3,33.5,0.15,68.1,5,0.9,304.6,208.2,14.69,15.08,102.1,304.7,1.5,0,5
6/19/2016,8:00 PM,15.8,0.3,29.6,0.16,73,9.2,2.6,299.2,74.7,15.64,15.89,102,299.2,1.8,0,5.6
6/19/2016,9:00 PM,15.4,0.2,23,0.19,79.5,16.2,13.5,300.6,0,14,14.25,102,300.1,3,0,8.5
6/19/2016,10:00 PM,15.2,0.1,22.2,0.2,83.9,14.3,6.5,308.1,0,11.39,11.7,101.9,307,3.3,0,9.4
6/19/2016,11:00 PM,14.5,0.2,9.5,0.2,87.8,25.3,8.5,321.1,0,8.04,8.25,101.9,320.1,3.9,0,10.1
6/19/2016,24:00 AM,13.9,0.2,2.8,0.21,89.4,26.2,14.1,340.9,0,5.36,5.94,101.8,332.3,4.5,0,10.1
6/20/2016,1:00 AM,12.9,0.1,2.6,0.2,91.6,18.5,3.3,88,0,2.19,3.28,101.8,96,3.9,0,7.8
6/20/2016,2:00 AM,12.1,0.2,0.6,0.23,86.3,18.3,13.3,347.9,0,5.29,5.66,101.7,345.7,3.5,0,8.8
6/20/2016,3:00 AM,11.6,0.3,0.1,0.18,84.8,17.3,32.8,20.7,0,2.9,4.02,101.7,11.8,3.8,0,7.9
6/20/2016,4:00 AM,11.5,,,,86.7,,,119,0,2.18,2.95,101.6,120.4,3.2,0,8.5
6/20/2016,5:00 AM,11.7,0.2,0.4,0.24,87,14.1,22.4,13.5,20.2,3.2,3.42,101.6,13.5,3.4,0,9.2
6/20/2016,6:00 AM,12.4,0.3,1.2,0.31,85.9,15.2,30.3,91.9,59.5,3.36,4.15,101.6,102.7,3.3,0,10.8
6/20/2016,7:00 AM,13.3,0.4,2.2,0.34,79.1,18.9,38.2,60.8,132.7,3.46,4.03,101.7,58.9,4.5,0,12.6
6/20/2016,8:00 AM,14.3,0.5,4.5,0.31,74.2,19,30.6,1.2,260.1,2.84,4.1,101.7,359.5,5.6,0,17
6/20/2016,9:00 AM,15.5,0.4,10.5,0.2,74.3,9.6,9.2,310.4,358,9.57,10.05,101.8,308.6,1.5,0,10.4
6/20/2016,10:00 AM,15.8,0.3,13.7,0.17,75.6,5.2,4,306.8,413.3,13.51,14.03,101.7,307,1,0,7.8
6/20/2016,11:00 AM,17,0.4,16.1,0.17,73.7,5.5,4,290.7,600.8,12.77,13.15,101.7,290.5,1.3,0,7.4
6/20/2016,12:00 PM,17.9,0.6,17.9,0.19,71.9,7.4,5.2,278.1,738.2,13.26,13.8,101.7,278.3,1.4,0,8.5
6/20/2016,1:00 PM,18.8,0.6,18.4,0.18,68.2,8,6.4,276.5,808.4,12.58,13.13,101.7,276.2,1.1,0,7.7
6/20/2016,2:00 PM,19.3,0.7,17.5,0.17,65.8,9.1,8.3,276.3,763.8,12.21,12.89,101.6,275.1,1.1,0,7.6
6/20/2016,3:00 PM,19.9,1.1,11.4,0.16,64.1,17,25.2,257.9,477.2,10.99,11.41,101.6,258.4,1,0,8.5
6/20/2016,4:00 PM,20.7,0.9,13.9,0.19,58.1,15.3,14.4,247.4,361.5,5.61,6.51,101.6,248,0.8,0,6.5
6/20/2016,5:00 PM,21.9,0.2,23.1,0.15,49.8,3.2,1,207.4,425.4,4.97,5.99,101.5,209.3,0.5,0,5.2
6/20/2016,6:00 PM,21.8,0.2,22.1,0.15,54.2,5.2,1.9,201.6,335.4,9.01,9.86,101.5,199.3,1,0,7.6
6/20/2016,7:00 PM,20.5,0.2,16.9,0.14,54.9,10.2,3.8,181.3,187.9,9.73,10.07,101.5,180,1.3,0,10
6/20/2016,8:00 PM,19.6,0.2,18.4,0.13,53.6,9.4,1.2,183,64.1,7.16,7.31,101.4,182.6,1.1,0,7.5
6/20/2016,9:00 PM,18.3,0.1,22.3,0.14,63.1,7.2,1,186.6,0,6.51,6.72,101.4,185,1.6,0,9.6
6/20/2016,10:00 PM,17.2,0.1,14.7,0.17,68.3,16.3,2.9,103.4,0,1.68,4.46,101.4,100.5,2.4,0,12.7
6/20/2016,11:00 PM,16.5,0.1,8.9,0.21,74.5,19.2,0.6,102.8,0,5.72,5.96,101.4,101.7,3.4,0,12.5
6/20/2016,24:00 AM,15.8,0.1,17.9,0.17,78.6,10.6,0.2,127,0,8.61,8.89,101.4,127.5,2.6,0,11.5
6/21/2016,1:00 AM,15.4,0.1,15.6,0.16,81.4,11,0.2,109.1,0,5.5,5.98,101.4,111.2,2.9,0,10.5
6/21/2016,2:00 AM,14.8,0.2,13.6,0.16,82.5,11.4,0.2,107.8,0,9.03,9.29,101.5,108.3,3.5,0,11.9
6/21/2016,3:00 AM,14,0.1,17.5,0.12,82.9,5.1,0.2,105,0,11.01,11.36,101.5,105.1,3,0,10.1
6/21/2016,4:00 AM,13.9,0.3,10.9,0.15,81.2,12.3,0.5,100.3,0,12.76,13.21,101.6,100.8,4.6,0,11.2
6/21/2016,5:00 AM,13.5,0.3,15.4,0.14,83.5,6.8,0.4,95.1,16.4,12.88,13.34,101.6,95,5.2,0,12
6/21/2016,6:00 AM,13.7,0.4,12.4,0.16,82.7,9.8,3.3,97.9,113,13.37,13.81,101.7,97.9,6.4,0,12.6
6/21/2016,7:00 AM,14.4,0.6,11.4,0.17,80,11.8,7.7,103.3,242.6,14.26,15.01,101.8,103.5,6,0,14.2
6/21/2016,8:00 AM,14.5,0.3,15.5,0.13,80,9,4.2,109.8,202.5,15.16,15.72,101.8,110,4.5,0,12.7
6/21/2016,9:00 AM,14.8,0.2,20.4,0.13,79.6,3.9,1.2,117.8,181.5,15.31,15.86,101.9,118.2,3,0,11.4
6/21/2016,10:00 AM,15.5,0.2,20.2,0.13,77.4,4.1,1.8,115.7,387.1,15.63,16.17,102,116.1,2.1,0,11.6
6/21/2016,11:00 AM,16.3,0.2,22.4,0.14,74.6,3.9,1.4,115.2,392.6,14.49,15.21,102,115.6,2.1,0,12.2
6/21/2016,12:00 PM,16.8,0.1,26.1,0.14,70.3,4.3,1.3,118.3,285.6,13.43,14.04,102.1,119,1.9,0,9.6
6/21/2016,1:00 PM,17.7,0.2,27,0.13,63.3,4.1,1.6,133.7,584.2,18.14,18.94,102.1,133.9,1.4,0,8.3
6/21/2016,2:00 PM,17.8,0.1,30.1,0.13,63.9,2.7,0.7,122.4,707.6,17.24,18.08,102.1,123.3,1.8,0,9.1
6/21/2016,3:00 PM,18,0.1,31.8,0.12,61.6,2.5,0.8,133.6,720.1,17,17.63,102.1,134,1.9,0,7.3
6/21/2016,4:00 PM,18.5,0.2,28.9,0.14,60.5,5.7,2.2,114.7,638.6,14.17,16.03,102,117.4,2.7,0,8.1
6/21/2016,5:00 PM,18.3,0.3,35,0.13,61.3,3.4,0.7,141.8,380.7,17.19,17.87,101.9,142.1,3.3,0,9.2
6/21/2016,6:00 PM,17.7,0.1,34.9,0.13,62.5,3.5,0.4,131.7,187.4,13.73,14.24,101.8,131.9,2.9,0,7.4
6/21/2016,7:00 PM,17.3,0.1,31.8,0.14,64.1,3.5,0.5,152,108.8,13.04,13.65,101.7,153.1,2.5,0,7.6
6/21/2016,8:00 PM,16.7,0.1,26.6,0.14,66.9,3.2,0.2,143.5,35.8,10.65,10.92,101.7,143.8,2.3,0,6.6
6/21/2016,9:00 PM,16.2,0.1,21.3,0.15,70,8.2,1,114.5,0,5.89,6.53,101.6,115.1,2.6,0,8
6/21/2016,10:00 PM,16,0.1,21.4,0.16,70.8,8.2,0.1,92.1,0,5.84,6.02,101.6,92.2,2.8,0,8.1
6/21/2016,11:00 PM,16,0.1,20.6,0.18,69.6,9.4,0.1,87.7,0,4.31,4.52,101.5,87.9,2.8,0,7.9
6/21/2016,24:00 AM,15.8,0.2,11.3,0.23,71.7,19,0.3,106.1,0,4.29,4.56,101.5,108,3.7,0,11
6/22/2016,1:00 AM,15.1,0.2,8.8,0.21,76.4,19.5,0.8,130.8,0,6.77,7.02,101.5,131.4,4.2,0,12
6/22/2016,2:00 AM,14.5,0.2,16.5,0.16,78.8,9.7,1,155.6,0,6.11,6.25,101.4,157.4,3.5,0,10
6/22/2016,3:00 AM,14,0.3,16.2,0.14,82.7,8.9,0.8,167.1,0,2.03,3.28,101.4,197.6,3.6,0,10.2
6/22/2016,4:00 AM,13.6,,,,87.2,,,144.5,0,5.06,6.56,101.4,148.6,3.6,0,10.6
6/22/2016,5:00 AM,13.3,0.3,15.6,0.12,89,6.7,0.6,175.4,7.5,4.25,5.73,101.4,176.7,3.9,0,12.1
6/22/2016,6:00 AM,13.5,0.5,14.9,0.17,88.4,7.8,1.5,116.7,69.1,6.45,7.04,101.4,118.2,4.4,0,12.1
6/22/2016,7:00 AM,14.2,1,12.9,0.18,84.7,10.6,4.3,131.3,180.6,6.07,6.39,101.4,133.2,6.1,0,13.6
6/22/2016,8:00 AM,14.7,1.5,8.7,0.19,81.8,16.1,11.3,123.7,171.2,9.12,9.46,101.4,123.7,8.3,0,13.7
6/22/2016,9:00 AM,15.3,3.2,9.4,0.24,79.2,15.2,12.1,134.1,280.6,6.4,7.48,101.4,133.9,7.5,0,17.3
6/22/2016,10:00 AM,16.6,2.2,10.4,0.17,74,14.9,15.3,121.3,482.1,9.03,9.53,101.4,122.4,6.2,0,14.9
6/22/2016,11:00 AM,17.9,1.2,17.1,0.16,69.4,8.2,5.7,139.3,726.8,10.02,11.29,101.4,140.6,4.6,0,14.1
6/22/2016,12:00 PM,18.8,0.9,23.4,0.15,61.1,6.7,5.4,144.7,723.9,11.21,12.16,101.4,144.5,3.3,0,10.3
6/22/2016,1:00 PM,19.3,0.5,29.4,0.14,57.3,4.5,2.8,174,675.3,10.07,11.19,101.3,174.5,3.2,0,9.2
6/22/2016,2:00 PM,20.1,0.4,29,0.13,57.7,4.6,2.6,208.9,554.9,8.44,9.74,101.3,212.3,3,0,11.2
6/22/2016,3:00 PM,19.7,0.8,24.4,0.14,63.2,9.3,15.6,245.9,401.4,14.64,14.99,101.3,246,3.7,0,15.6
6/22/2016,4:00 PM,19,0.5,25.9,0.15,63,9.2,4.9,281.2,358.9,13.21,13.81,101.2,281.5,3.7,0,10.3
6/22/2016,5:00 PM,17.5,0.4,25.3,0.18,70.4,10.3,2.7,291.5,152.1,12.72,13.12,101.1,289.9,5.4,0,10.7
6/22/2016,6:00 PM,17.2,0.7,21.8,0.29,70.9,20.2,8.1,296.8,85.5,13.8,14.37,101,296.3,5.2,0,11.4
6/22/2016,7:00 PM,16.8,0.5,21.4,0.21,78.5,16.7,2.9,299.4,37.2,15.99,16.57,100.9,299.4,6.2,0,13.9
6/22/2016,8:00 PM,16.6,0.3,22.9,0.22,80.4,13.3,1.4,296.1,7.5,13.32,13.62,100.9,295.3,5.5,0.2,13.5
6/22/2016,9:00 PM,16,0.2,18.5,0.2,86.1,17.4,10.7,308.1,0,14.45,14.88,100.8,307.5,6.4,0.2,11.9
6/22/2016,10:00 PM,15.7,0.2,23.3,0.16,89.2,7.6,2,280.3,0,19.01,19.27,100.8,280.5,3.7,0.6,10.8
6/22/2016,11:00 PM,14,0.1,24.3,0.13,85,12.2,2.1,298.5,0,9.79,12.32,100.9,286.1,2.2,2.6,7.2
6/22/2016,24:00 AM,13.3,0.1,19.1,0.14,88.2,17.1,5,340,0,10.99,11.46,100.8,339,1.7,1.6,5.4
6/23/2016,1:00 AM,13.5,0.1,21.5,0.12,87.8,9.9,0.2,81.2,0,2.53,3.77,100.8,61.1,1.5,0.2,6.1
6/23/2016,2:00 AM,13.7,0.1,21,0.12,87.2,8.3,0.1,74.3,0,4.76,5.05,100.8,74.3,1.7,0.2,6
6/23/2016,3:00 AM,13.4,0.1,18.4,0.15,91.3,9.6,0.2,103.9,0,6.76,7.07,100.8,104.2,3.1,0.4,7.9
6/23/2016,4:00 AM,12.7,0.1,21.8,0.13,95.2,9.4,0.1,95.1,0,5.42,6.36,100.8,101.3,2.4,1.2,6.5
6/23/2016,5:00 AM,12.8,0.1,15.5,0.15,96.2,18.2,0.4,55.4,5.7,5.66,5.85,100.8,56,3.8,0.2,6.6
6/23/2016,6:00 AM,13.5,0.1,12.2,0.18,95.1,14.5,1.9,81.4,18.5,7.79,8.08,100.8,82.3,7.6,0,9.3
6/23/2016,7:00 AM,13.7,0.1,9.8,0.18,92.9,15,3.6,119.3,33,10.74,11.62,100.8,122,8.6,0.2,11.3
6/23/2016,8:00 AM,13.4,0.1,15.5,0.15,93.3,10.6,2.2,132.8,78,12.09,12.41,100.9,133.2,4.1,1,9.1
6/23/2016,9:00 AM,13.3,0.1,18.5,0.15,94,8.4,1.7,145,89.8,12.79,13.17,100.9,144.5,2.7,2.6,8
6/23/2016,10:00 AM,13.5,0.1,19.3,0.15,93.4,7,2.1,141.3,191.4,13.53,13.93,100.9,141.5,2.4,0.8,7.8
6/23/2016,11:00 AM,14.3,0.1,19.7,0.13,89.2,5.4,2.3,125.7,317.4,14.35,14.95,101,126.6,2.4,0,7.7
6/23/2016,12:00 PM,15,0.1,20.8,0.14,85.1,4.7,2.1,125.9,309,14.62,15.13,101,126.6,2.1,0,6.8
6/23/2016,1:00 PM,15.8,0.1,20.8,0.13,81.5,5,2.9,124.2,364.1,13.7,14.27,101,125.1,2.5,0,7.1
6/23/2016,2:00 PM,16.6,0.1,21.6,0.15,79.8,4.7,1.8,123.3,385.5,13.37,14.03,101.1,124.1,2.5,0,8.5
6/23/2016,3:00 PM,17.2,0.2,25,0.13,75.8,5.4,4,133.3,351.2,13.5,14.13,101.1,133.7,1.9,0,7.4
6/23/2016,4:00 PM,18,0.2,27.9,0.14,72.5,4.8,2.3,133.4,422.5,11.05,12.23,101.1,135.9,1.9,0,7.1
6/23/2016,5:00 PM,18.3,0.1,30.7,0.13,69.6,3,0.7,125.8,318.8,10.94,11.65,101.1,126.6,1,0,6.4
6/23/2016,6:00 PM,17.7,0.1,29.7,0.13,71,4.5,1.7,132.7,217.4,12.47,12.96,101,133.2,1.1,0,5.7
6/23/2016,7:00 PM,17.1,0.1,26.9,0.14,73.5,5.2,0.8,139.3,103.5,11.83,12.22,101,139.3,1.7,0,6.6
6/23/2016,8:00 PM,15.6,0.1,23.4,0.14,78.2,6.9,0.6,119.8,55,11.85,12.51,101,123.8,3.1,0,8.5
6/23/2016,9:00 PM,14.7,0,23.4,0.14,81,6,0.2,139.5,0,12.63,13.31,101.1,139.8,3.6,0,10.8
6/23/2016,10:00 PM,14.6,0.1,21.3,0.13,76.4,6.5,0.4,162.2,0,13.57,13.74,101.1,161.9,2.5,0,7.1
6/23/2016,11:00 PM,14.2,0.1,21.9,0.12,76.5,5.7,0.1,131.2,0,11.55,12.52,101.1,133.2,2.4,0,7
6/23/2016,24:00 AM,13.6,0,20.5,0.12,86.2,5.9,0.2,116.4,0,8.86,10.48,101.1,121.2,2.4,0,9.3
6/24/2016,1:00 AM,12.9,0,19.1,0.11,87.9,6.5,0.1,81.9,0,8.69,9.13,101.1,82.5,2.8,0,8.8
6/24/2016,2:00 AM,12.7,0.1,15.4,0.13,86.5,9.6,0.1,77.7,0,10.04,10.53,101.2,78.4,3.3,0,9.1
6/24/2016,3:00 AM,12.5,0.1,15.4,0.14,87.7,7.9,0.1,85.1,0,9.43,9.9,101.2,86.1,3.3,0,9.2
6/24/2016,4:00 AM,12.3,0.2,14.5,0.14,88.5,8.3,0.1,88.4,0,9.86,10.21,101.2,89,3.7,0,8.9
6/24/2016,5:00 AM,12.3,0.2,9.1,0.15,88.2,14.6,0.8,92,0,9.97,10.29,101.3,92.2,3.9,0,9.3
6/24/2016,6:00 AM,12.4,0.2,8.9,0.16,88,14.3,3,104.8,31.3,10.35,10.69,101.3,104.7,4,0,9.7
6/24/2016,7:00 AM,12.7,0.2,8.8,0.16,86.7,14.6,6.8,97.3,89,9.68,10.12,101.4,97.6,3.9,0,11.8
6/24/2016,8:00 AM,13.4,0.2,14.2,0.14,84.1,9.3,4.4,117.2,180.2,8.59,10.36,101.5,121.1,2.4,0,11.5
6/24/2016,9:00 AM,13.7,0.1,19.2,0.11,83.5,4.6,1.6,159.5,216.3,11.63,12.06,101.5,159.7,1.6,0,9.2
6/24/2016,10:00 AM,14.1,0.1,21,0.11,81.1,3.7,1.2,168.3,248.4,10.01,10.38,101.6,168.4,1.4,0,7.7
6/24/2016,11:00 AM,15,0.1,20.4,0.12,75.3,5.9,3.1,170.7,371.6,8.1,8.62,101.6,170.8,1.2,0,8.2
6/24/2016,12:00 PM,16.5,0.2,23.6,0.12,68.5,3.7,1.4,141.8,628.1,5.61,7.34,101.7,141.9,1.2,0,7.1
